I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -9, 48, 34, -53, 19, -9, -73, -126, -117, -68, -34, 
-48, -9, 39, 29, -43, 14, 0, -73, -126, -107, -68, -34, 
-48, -9, 39, 29, -43, 14, 0, -73, -126, -107, -68, -34, 
-48, -9, 39, 29, -43, 14, 0, -73, -126, -107, -63, -34, 
-48, -9, 39, 29, -43, 14, 0, -78, -126, -107, -63, -34, 
-48, -9, 39, 29, -43, 14, 0, -68, -126, -107, -53, -24, 
-53, -9, 43, 31, -48, 17, 0, -68, -126, -107, -48, -29, 
-58, -9, 48, 34, -53, 19, 0, -68, -126, -107, -48, -29, 
-63, -9, 53, 36, -58, 21, 0, -68, -126, -102, -48, -24, 
-68, -9, 58, 39, -63, 24, 0, -68, -122, -102, -39, -34, 
-68, -9, 58, 39, -63, 24, 4, -63, -122, -102, -39, -34, 
-68, -9, 58, 39, -63, 24, 4, -63, -122, -102, -39, -34, 
-68, -9, 58, 39, -63, 24, 4, -63, -122, -102, -39, -34, 
-53, -9, 43, 31, -48, 17, -9, -68, -122, -112, -48, -34, 
-43, -9, 34, 26, -39, 12, -9, -73, -122, -112, -48, -34, 
-39, -4, 34, 21, -36, 14, -9, -73, -126, -112, -53, -34, 
-39, -4, 34, 21, -36, 14, -9, -78, -126, -112, -53, -34, 
-48, -4, 43, 26, -46, 19, -9, -78, -126, -112, -63, -29, 
-48, -4, 43, 26, -46, 19, -9, -78, -122, -112, -63, -29, 
-48, -4, 43, 26, -46, 19, -4, -78, -122, -112, -63, -34, 
-53, -4, 48, 29, -51, 21, -4, -78, -122, -112, -58, -34, 
-63, -4, 58, 34, -61, 26, 4, -68, -117, -102, -53, -24, 
-63, -4, 58, 34, -61, 26, 4, -68, -117, -102, -53, -19, 
-63, -4, 58, 34, -61, 26, 4, -68, -117, -102, -53, -19, 
-58, -4, 53, 31, -56, 24, 4, -68, -117, -102, -53, -19, 
-68, 4, 73, 31, -70, 39, 4, -63, -107, -102, -43, -9, 
-68, 4, 73, 31, -70, 39, 4, -63, -107, -97, -43, -14, 
-73, 4, 78, 34, -75, 41, 4, -63, -107, -97, -43, -14, 
-73, 4, 78, 34, -75, 41, 4, -63, -107, -97, -43, -9, 
-58, 4, 63, 26, -61, 34, -4, -73, -112, -107, -53, -14, 
-48, 4, 53, 21, -51, 29, -4, -73, -117, -102, -53, -14, 
-43, 4, 48, 19, -46, 26, -4, -73, -122, -102, -53, -19, 
-39, 4, 43, 17, -41, 24, -4, -73, -122, -107, -53, -24, 
-48, 4, 53, 21, -51, 29, 4, -68, -112, -97, -53, -24, 
-48, 4, 53, 21, -51, 29, 4, -68, -112, -97, -53, -24, 
-48, 4, 53, 21, -51, 29, 4, -68, -112, -97, -53, -24, 
-48, 4, 53, 21, -51, 29, 4, -68, -112, -97, -53, -24, 
-48, -4, 43, 26, -46, 19, 4, -68, -112, -97, -43, -14, 
-53, -4, 48, 29, -51, 21, 9, -73, -112, -97, -43, -19, 
-53, -4, 48, 29, -51, 21, 9, -73, -112, -97, -43, -19, 
-53, -4, 48, 29, -51, 21, 9, -73, -112, -97, -43, -19, 
-58, -4, 53, 31, -56, 24, 19, -63, -102, -97, -34, -19, 
-63, -4, 58, 34, -61, 26, 19, -63, -107, -97, -34, -19, 
-68, -4, 63, 36, -65, 29, 19, -63, -107, -97, -34, -19, 
-73, -4, 68, 39, -70, 31, 19, -63, -107, -97, -34, -19, 
-68, -9, 58, 39, -63, 24, 9, -73, -117, -97, -43, -14, 
-63, -9, 53, 36, -58, 21, 9, -73, -117, -97, -43, -14, 
-58, -9, 48, 34, -53, 19, 9, -73, -117, -97, -43, -19, 
-53, -4, 48, 29, -51, 21, 9, -73, -117, -97, -43, -19, 
-53, -4, 48, 29, -51, 21, 9, -82, -117, -102, -58, -19, 
-48, -4, 43, 26, -46, 19, 9, -82, -117, -102, -58, -19, 
-48, -9, 39, 29, -43, 14, 9, -82, -122, -102, -53, -19, 
-53, -9, 43, 31, -48, 17, 9, -82, -126, -102, -53, -19, 
-53, -9, 43, 31, -48, 17, 9, -82, -126, -112, -58, -19, 
-48, -9, 39, 29, -43, 14, 9, -82, -122, -112, -58, -19, 
-48, -9, 39, 29, -43, 14, 9, -82, -122, -112, -58, -19, 
-53, -14, 39, 34, -46, 12, 9, -82, -122, -112, -58, -19, 
-58, -14, 43, 36, -51, 14, 9, -82, -117, -112, -53, -24, 
-63, -14, 48, 39, -56, 17, 9, -87, -122, -112, -53, -24, 
-73, -14, 58, 43, -65, 21, 4, -87, -122, -117, -53, -24, 
-78, -14, 63, 46, -70, 24, 4, -87, -117, -122, -53, -24, 
-68, -14, 53, 41, -61, 19, 4, -87, -117, -112, -58, -24, 
-68, -14, 53, 41, -61, 19, 4, -92, -122, -112, -58, -24, 
-73, -19, 53, 46, -63, 17, 4, -92, -122, -112, -58, -19, 
-73, -19, 53, 46, -63, 17, 4, -92, -122, -112, -58, -19, 
-68, -19, 48, 43, -58, 14, 4, -97, -131, -122, -68, -19, 
-58, -19, 39, 39, -48, 9, 4, -97, -131, -122, -68, -19, 
-48, -19, 29, 34, -39, 4, 4, -97, -136, -126, -73, -24, 
-43, -19, 24, 31, -34, 2, 4, -97, -136, -126, -73, -29, 
-48, -29, 19, 39, -34, -4, 4, -97, -136, -126, -78, -24, 
-53, -29, 24, 41, -39, -2, 4, -97, -136, -126, -78, -24, 
-58, -29, 29, 43, -43, 0, 4, -97, -136, -126, -78, -19, 
-63, -29, 34, 46, -48, 2, 4, -97, -136, -126, -78, -19, 
-63, -24, 39, 43, -51, 7, 4, -92, -126, -126, -68, -34, 
-63, -19, 43, 41, -53, 12, 14, -92, -126, -122, -68, -34, 
-63, -19, 43, 41, -53, 12, 19, -82, -126, -122, -68, -34, 
-63, -9, 53, 36, -58, 21, 19, -82, -122, -122, -68, -29, 
-53, -4, 48, 29, -51, 21, 19, -78, -126, -117, -58, -24, 
-43, 4, 48, 19, -46, 26, 19, -78, -126, -112, -63, -24, 
-39, 14, 53, 12, -46, 34, 29, -73, -112, -102, -48, -14, 
-58, 24, 82, 17, -70, 53, 39, -58, -107, -92, -39, -4, 
-58, 29, 87, 14, -73, 58, 48, -48, -97, -87, -39, 0, 
-48, 39, 87, 4, -68, 63, 58, -39, -97, -87, -39, -9, 
-48, 39, 87, 4, -68, 63, 58, -39, -97, -87, -39, -9, 
-48, 39, 87, 4, -68, 63, 58, -39, -97, -87, -39, -9, 
-48, 39, 87, 4, -68, 63, 58, -39, -97, -87, -39, -9, 
-39, 39, 78, 0, -58, 58, 53, -48, -107, -97, -39, -9, 
-24, 48, 73, -12, -48, 61, 48, -43, -107, -92, -39, -9, 
-14, 53, 68, -19, -41, 61, 48, -43, -102, -92, -34, -9, 
0, 58, 58, -29, -29, 58, 43, -39, -97, -82, -34, -4, 
9, 58, 48, -34, -19, 53, 39, -39, -97, -82, -43, -4, 
14, 58, 43, -36, -14, 51, 29, -39, -97, -82, -43, -4, 
24, 58, 34, -41, -4, 46, 19, -48, -97, -82, -39, -4, 
24, 63, 39, -43, -7, 51, 9, -53, -97, -82, -39, -4, 
9, 63, 53, -36, -21, 58, 9, -53, -92, -82, -29, 4, 
4, 68, 63, -36, -29, 65, 0, -68, -97, -87, -29, 9, 
0, 68, 68, -34, -34, 68, -9, -87, -102, -87, -34, 9, 
-4, 68, 73, -31, -39, 70, -19, -92, -107, -87, -34, 14, 
-4, 68, 73, -31, -39, 70, -19, -97, -122, -97, -34, 14, 
-4, 63, 68, -29, -36, 65, -24, -97, -122, -97, -34, 14, 
0, 63, 63, -31, -31, 63, -29, -97, -117, -97, -34, 14, 
4, 63, 58, -34, -26, 61, -29, -97, -117, -97, -29, 14, 
9, 68, 58, -39, -24, 63, -43, -102, -117, -97, -24, 19, 
9, 82, 73, -46, -31, 78, -43, -112, -117, -97, -19, 29, 
4, 82, 78, -43, -36, 80, -48, -117, -117, -97, -14, 34, 
0, 82, 82, -41, -41, 82, -48, -117, -126, -92, -14, 34, 
4, 87, 82, -46, -39, 85, -48, -141, -131, -92, -14, 24, 
9, 92, 82, -51, -36, 87, -48, -141, -131, -97, -14, 24, 
24, 97, 73, -61, -24, 85, -48, -141, -131, -97, -14, 24, 
29, 102, 73, -65, -21, 87, -48, -146, -131, -97, -14, 29, 
34, 117, 82, -75, -24, 100, -48, -146, -122, -97, 0, 39, 
29, 122, 92, -75, -31, 107, -53, -146, -122, -87, 0, 43, 
29, 136, 107, -82, -39, 122, -53, -146, -112, -82, 4, 48, 
34, 136, 102, -85, -34, 119, -53, -146, -112, -82, 9, 48, 
34, 136, 102, -85, -34, 119, -63, -146, -122, -92, 4, 53, 
34, 126, 92, -80, -29, 109, -63, -141, -122, -97, 0, 58, 
34, 122, 87, -78, -26, 104, -58, -136, -122, -97, -4, 63, 
24, 107, 82, -65, -29, 95, -53, -131, -112, -92, -9, 58, 
14, 97, 82, -56, -34, 90, -29, -107, -112, -92, -9, 58, 
9, 87, 78, -48, -34, 82, -29, -107, -112, -92, -19, 48, 
4, 73, 68, -39, -31, 70, -34, -112, -112, -102, -19, 43, 
-9, 63, 73, -26, -41, 68, -34, -112, -122, -107, -24, 39, 
-9, 53, 63, -21, -36, 58, -34, -112, -126, -102, -24, 19, 
-24, 43, 68, -9, -46, 56, -29, -112, -126, -107, -29, 14, 
-34, 34, 68, 0, -51, 51, -29, -112, -131, -112, -34, 9, 
-39, 14, 53, 12, -46, 34, -29, -122, -141, -117, -43, 0, 
-63, 4, 68, 29, -65, 36, -24, -126, -151, -131, -53, -9, 
-68, -9, 58, 39, -63, 24, -24, -126, -161, -136, -63, -14, 
-73, -19, 53, 46, -63, 17, -24, -131, -161, -146, -73, -14, 
-73, -24, 48, 48, -61, 12, -24, -131, -165, -146, -73, -24, 
-78, -34, 43, 56, -61, 4, -14, -122, -161, -151, -82, -29, 
-78, -43, 34, 61, -56, -4, -9, -122, -165, -156, -87, -34, 
-78, -48, 29, 63, -53, -9, -9, -122, -170, -161, -92, -39, 
-78, -48, 29, 63, -53, -9, -14, -126, -175, -165, -97, -43, 
-78, -58, 19, 68, -48, -19, -14, -131, -180, -170, -97, -48, 
-78, -58, 19, 68, -48, -19, -14, -131, -180, -175, -97, -48, 
-82, -63, 19, 73, -51, -21, -14, -131, -180, -175, -102, -48, 
-82, -63, 19, 73, -51, -21, -14, -131, -180, -175, -102, -48, 
-82, -63, 19, 73, -51, -21, -14, -131, -180, -165, -92, -48, 
-82, -63, 19, 73, -51, -21, -9, -126, -180, -165, -92, -48, 
-82, -63, 19, 73, -51, -21, -9, -126, -180, -165, -92, -48, 
-82, -68, 14, 75, -48, -26, -9, -126, -180, -165, -97, -48, 
-87, -73, 14, 80, -51, -29, -9, -126, -180, -175, -107, -48, 
-87, -73, 14, 80, -51, -29, -9, -126, -180, -175, -107, -53, 
-87, -73, 14, 80, -51, -29, -9, -126, -180, -175, -107, -53, 
-87, -73, 14, 80, -51, -29, -9, -126, -180, -175, -107, -53, 
-87, -82, 4, 85, -46, -39, -4, -136, -190, -175, -117, -53, 
-87, -87, 0, 87, -43, -43, -4, -131, -190, -175, -117, -58, 
-87, -87, 0, 87, -43, -43, -4, -131, -190, -175, -117, -58, 
-87, -87, 0, 87, -43, -43, -4, -131, -190, -175, -117, -58, 
-92, -87, 4, 90, -48, -41, -4, -131, -190, -175, -107, -63, 
-92, -87, 4, 90, -48, -41, -4, -131, -195, -175, -107, -63, 
-92, -87, 4, 90, -48, -41, -4, -131, -195, -175, -107, -63, 
-92, -87, 4, 90, -48, -41, -4, -131, -195, -175, -112, -63, 
-92, -92, 0, 92, -46, -46, -4, -122, -185, -175, -112, -63, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -175, -112, -58, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -175, -112, -58, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -175, -112, -58, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -165, -102, -58, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -165, -102, -58, 
-92, -92, 0, 92, -46, -46, 0, -122, -185, -165, -102, -58, 
-97, -92, 4, 95, -51, -43, 0, -122, -185, -165, -102, -58, 
-87, -82, 4, 85, -46, -39, 0, -131, -185, -175, -112, -58, 
-92, -82, 9, 87, -51, -36, -4, -122, -190, -175, -112, -58, 
-102, -92, 9, 97, -56, -41, 9, -112, -190, -180, -112, -63, 
-107, -82, 24, 95, -65, -29, 39, -107, -190, -180, -126, -68, 
-131, -73, 58, 102, -95, -7, 63, -82, -195, -180, -126, -68, 
-151, -68, 82, 109, -117, 7, 92, -43, -185, -165, -126, -68, 
-151, -63, 87, 107, -119, 12, 107, -19, -156, -141, -117, -58, 
-136, -48, 87, 92, -112, 19, 117, 4, -122, -107, -92, -53, 
-107, -39, 68, 73, -87, 14, 112, 39, -63, -58, -68, -48, 
-92, -39, 53, 65, -73, 7, 97, 68, 0, 0, -29, -48, 
-78, -24, 53, 51, -65, 14, 78, 102, 73, 78, 29, -24, 
-58, 4, 63, 26, -61, 34, 63, 156, 185, 190, 107, 9, 
-43, 39, 82, 2, -63, 61, 78, 273, 326, 322, 195, 53, 
-4, 63, 68, -29, -36, 65, 131, 439, 497, 468, 297, 92, 
63, 122, 58, -92, 2, 90, 165, 619, 712, 644, 419, 136, 
165, 175, 9, -170, 78, 92, 146, 727, 936, 814, 531, 175, 
297, 239, -58, -268, 178, 90, 78, 688, 1107, 980, 649, 219, 
424, 307, -117, -366, 270, 95, -39, 522, 1229, 1098, 756, 253, 
502, 405, -97, -453, 300, 153, -151, 273, 1317, 1220, 868, 326, 
546, 512, -34, -529, 290, 239, -248, 29, 1434, 1366, 990, 405, 
580, 590, 9, -585, 285, 300, -307, -112, 1595, 1532, 1107, 478, 
644, 629, -14, -636, 329, 307, -346, -126, 1786, 1688, 1224, 512, 
688, 634, -53, -661, 370, 290, -385, -97, 1942, 1790, 1288, 531, 
688, 600, -87, -644, 387, 256, -424, -122, 1952, 1717, 1273, 522, 
658, 531, -126, -595, 392, 202, -463, -204, 1786, 1468, 1166, 492, 
629, 444, -185, -536, 407, 129, -517, -312, 1512, 1171, 1019, 434, 
566, 336, -229, -451, 397, 53, -546, -434, 1200, 858, 834, 356, 
444, 244, -200, -344, 322, 21, -556, -619, 819, 561, 634, 302, 
292, 204, -87, -248, 190, 58, -575, -883, 370, 263, 453, 273, 
170, 175, 4, -173, 82, 90, -600, -1102, -97, -24, 263, 239, 
68, 141, 73, -104, -2, 107, -600, -1190, -444, -263, 97, 190, 
-19, 87, 107, -34, -63, 97, -536, -1122, -536, -346, 19, 151, 
-43, 53, 97, -4, -70, 75, -463, -971, -458, -297, 4, 131, 
-53, 29, 82, 12, -68, 56, -400, -844, -400, -278, -19, 97, 
-63, 9, 73, 26, -68, 41, -366, -766, -380, -292, -58, 58, 
-73, 14, 87, 29, -80, 51, -341, -712, -361, -273, -68, 58, 
-63, 43, 107, 9, -85, 75, -312, -629, -312, -219, -53, 58, 
-43, 53, 97, -4, -70, 75, -273, -507, -239, -175, -29, 63, 
-39, 78, 117, -19, -78, 97, -209, -405, -185, -131, 0, 63, 
-43, 87, 131, -21, -87, 109, -165, -331, -151, -102, 0, 63, 
-43, 73, 117, -14, -80, 95, -122, -258, -117, -82, 0, 43, 
-43, 58, 102, -7, -73, 80, -78, -190, -92, -68, 9, 34, 
-48, 48, 97, 0, -73, 73, -39, -136, -73, -68, 4, 24, 
-48, 19, 68, 14, -58, 43, -19, -97, -73, -73, -4, 24, 
-78, -4, 73, 41, -75, 34, 0, -73, -73, -78, -9, 9, 
-102, -14, 87, 58, -95, 36, 29, -43, -73, -73, -9, 14, 
-107, -19, 87, 63, -97, 34, 39, -29, -73, -73, -24, 14, 
-102, -19, 82, 61, -92, 31, 34, -24, -78, -87, -29, 4, 
-92, -29, 63, 61, -78, 17, 24, -19, -87, -97, -39, -9, 
-92, -34, 58, 63, -75, 12, 29, -14, -87, -97, -39, -9, 
-87, -39, 48, 63, -68, 4, 34, -14, -87, -102, -43, -9, 
-78, -39, 39, 58, -58, 0, 34, -14, -87, -107, -43, -9, 
-68, -39, 29, 53, -48, -4, 24, -19, -92, -117, -58, -14, 
-58, -39, 19, 48, -39, -9, 29, -19, -97, -117, -63, -19, 
-48, -39, 9, 43, -29, -14, 29, -19, -102, -117, -63, -34, 
-34, -39, -4, 36, -14, -21, 29, -14, -107, -117, -63, -39, 
-39, -48, -9, 43, -14, -29, 39, -4, -92, -107, -53, -29, 
-43, -48, -4, 46, -19, -26, 43, 0, -92, -107, -53, -29, 
-48, -48, 0, 48, -24, -24, 53, 4, -92, -107, -53, -34, 
-53, -48, 4, 51, -29, -21, 53, 9, -92, -107, -53, -34, 
-63, -43, 19, 53, -41, -12, 53, 19, -92, -107, -53, -24, 
-63, -43, 19, 53, -41, -12, 53, 24, -87, -107, -53, -24, 
-63, -43, 19, 53, -41, -12, 53, 24, -87, -102, -53, -24, 
-63, -43, 19, 53, -41, -12, 53, 29, -87, -102, -53, -24, 
-73, -53, 19, 63, -46, -17, 63, 39, -73, -102, -53, -29, 
-73, -53, 19, 63, -46, -17, 63, 39, -73, -102, -53, -29, 
-73, -53, 19, 63, -46, -17, 63, 43, -68, -97, -53, -29, 
-68, -53, 14, 61, -41, -19, 63, 43, -63, -97, -48, -29, 
-63, -48, 14, 56, -39, -17, 63, 43, -73, -107, -58, -29, 
-58, -48, 9, 53, -34, -19, 63, 48, -73, -102, -53, -24, 
-58, -48, 9, 53, -34, -19, 68, 53, -63, -92, -48, -24, 
-53, -48, 4, 51, -29, -21, 68, 58, -63, -92, -48, -24, 
-53, -53, 0, 53, -26, -26, 58, 63, -58, -82, -39, -34, 
-53, -53, 0, 53, -26, -26, 58, 63, -58, -82, -39, -29, 
-58, -53, 4, 56, -31, -24, 58, 63, -53, -82, -39, -24, 
-63, -48, 14, 56, -39, -17, 58, 68, -53, -78, -34, -24, 
-63, -39, 24, 51, -43, -7, 68, 68, -48, -78, -34, -14, 
-63, -39, 24, 51, -43, -7, 68, 78, -48, -78, -34, -9, 
-63, -39, 24, 51, -43, -7, 68, 78, -43, -73, -34, -9, 
-63, -39, 24, 51, -43, -7, 68, 78, -43, -73, -34, -9, 
-58, -34, 24, 46, -41, -4, 58, 87, -39, -73, -34, -9, 
-58, -34, 24, 46, -41, -4, 58, 87, -34, -68, -24, -9, 
-58, -34, 24, 46, -41, -4, 58, 92, -29, -63, -19, -9, 
-58, -34, 24, 46, -41, -4, 58, 97, -24, -58, -14, -4, 
-68, -24, 43, 46, -56, 9, 68, 97, -19, -53, -14, -4, 
-78, -19, 58, 48, -68, 19, 68, 102, -14, -53, -9, -4, 
-68, -14, 53, 41, -61, 19, 68, 107, -14, -53, -9, -4, 
-58, -14, 43, 36, -51, 14, 68, 107, -9, -48, -9, -4, 
-48, -14, 34, 31, -41, 9, 58, 107, -4, -39, -19, 4, 
-48, -9, 39, 29, -43, 14, 58, 112, 0, -39, -19, 4, 
-48, -9, 39, 29, -43, 14, 58, 117, 4, -34, -14, 4, 
-43, -9, 34, 26, -39, 12, 58, 122, 9, -34, -9, 9, 
-43, -9, 34, 26, -39, 12, 58, 126, 14, -29, -9, 0, 
-34, -9, 24, 21, -29, 7, 53, 126, 19, -24, -9, 0, 
-29, -4, 24, 17, -26, 9, 53, 136, 24, -24, -4, 0, 
-29, -4, 24, 17, -26, 9, 53, 141, 29, -14, 0, 4, 
-29, 0, 29, 14, -29, 14, 63, 141, 43, -19, 0, 4, 
-29, 0, 29, 14, -29, 14, 58, 151, 48, -14, 4, 9, 
-29, 0, 29, 14, -29, 14, 58, 156, 53, -9, 9, 9, 
-24, 0, 24, 12, -24, 12, 58, 161, 58, -4, 14, 9, 
-24, 9, 34, 7, -29, 21, 58, 165, 63, 4, 24, 4, 
-24, 9, 34, 7, -29, 21, 58, 170, 73, 9, 29, 4, 
-14, 9, 24, 2, -19, 17, 58, 180, 82, 14, 34, 9, 
-9, 19, 29, -4, -19, 24, 58, 190, 87, 24, 43, 9, 
-4, 24, 29, -9, -17, 26, 58, 195, 92, 19, 39, 9, 
0, 24, 24, -12, -12, 24, 58, 200, 102, 29, 43, 9, 
14, 29, 14, -21, 0, 21, 58, 204, 112, 39, 48, 14, 
24, 34, 9, -29, 7, 21, 58, 219, 122, 43, 53, 14, 
14, 39, 24, -26, -4, 31, 68, 224, 131, 48, 58, 29, 
14, 43, 29, -29, -7, 36, 68, 234, 141, 63, 63, 29, 
24, 48, 24, -36, 0, 36, 63, 248, 151, 68, 73, 39, 
34, 53, 19, -43, 7, 36, 63, 258, 165, 78, 78, 39, 
43, 58, 14, -51, 14, 36, 53, 268, 165, 82, 78, 34, 
48, 63, 14, -56, 17, 39, 53, 278, 185, 87, 82, 39, 
53, 68, 14, -61, 19, 41, 53, 287, 195, 97, 87, 39, 
58, 73, 14, -65, 21, 43, 48, 302, 209, 107, 92, 43, 
63, 87, 24, -75, 19, 56, 53, 326, 234, 126, 112, 43, 
78, 92, 14, -85, 31, 53, 53, 336, 248, 136, 117, 43, 
82, 97, 14, -90, 34, 56, 53, 351, 263, 151, 131, 48, 
87, 102, 14, -95, 36, 58, 53, 361, 283, 161, 141, 53, 
87, 102, 14, -95, 36, 58, 53, 370, 297, 180, 151, 58, 
92, 107, 14, -100, 39, 61, 48, 380, 312, 190, 161, 63, 
97, 112, 14, -104, 41, 63, 48, 395, 336, 200, 170, 68, 
107, 122, 14, -114, 46, 68, 48, 409, 351, 219, 180, 73, 
102, 136, 34, -119, 34, 85, 48, 424, 375, 224, 190, 78, 
107, 136, 29, -122, 39, 82, 39, 434, 390, 239, 200, 82, 
117, 141, 24, -129, 46, 82, 39, 444, 405, 253, 214, 87, 
126, 146, 19, -136, 53, 82, 39, 453, 419, 278, 229, 87, 
151, 151, 0, -151, 75, 75, 34, 463, 429, 278, 229, 92, 
156, 161, 4, -158, 75, 82, 29, 463, 444, 287, 234, 92, 
165, 165, 0, -165, 82, 82, 24, 468, 453, 287, 244, 102, 
180, 170, -9, -175, 95, 80, 24, 473, 468, 297, 253, 102, 
185, 190, 4, -187, 90, 97, 19, 478, 473, 317, 263, 107, 
195, 195, 0, -195, 97, 97, 9, 483, 483, 317, 273, 112, 
204, 200, -4, -202, 104, 97, 4, 488, 492, 326, 278, 117, 
209, 204, -4, -207, 107, 100, 4, 488, 502, 331, 287, 117, 
204, 200, -4, -202, 104, 97, 9, 492, 507, 341, 287, 126, 
204, 204, 0, -204, 102, 102, 4, 492, 512, 346, 292, 126, 
214, 209, -4, -212, 109, 102, 4, 488, 517, 351, 292, 136, 
214, 214, 0, -214, 107, 107, 4, 478, 517, 351, 297, 141, 
219, 219, 0, -219, 109, 109, 0, 478, 527, 351, 312, 136, 
224, 224, 0, -224, 112, 112, -4, 473, 527, 356, 312, 141, 
219, 229, 9, -224, 104, 119, -9, 463, 517, 356, 312, 141, 
224, 229, 4, -226, 109, 117, -14, 448, 512, 346, 312, 141, 
219, 239, 19, -229, 100, 129, -4, 439, 502, 346, 312, 136, 
214, 239, 24, -226, 95, 131, -4, 429, 488, 346, 307, 136, 
209, 239, 29, -224, 90, 134, -4, 409, 468, 336, 307, 136, 
204, 239, 34, -222, 85, 136, -4, 395, 453, 326, 297, 126, 
200, 234, 34, -217, 82, 134, -4, 366, 429, 312, 297, 136, 
190, 229, 39, -209, 75, 134, 0, 351, 414, 302, 283, 136, 
180, 219, 39, -200, 70, 129, 4, 336, 390, 278, 273, 131, 
170, 214, 43, -192, 63, 129, 9, 317, 361, 258, 253, 126, 
141, 204, 63, -173, 39, 134, 14, 307, 341, 248, 239, 126, 
131, 195, 63, -163, 34, 129, 19, 283, 317, 224, 219, 122, 
126, 185, 58, -156, 34, 122, 24, 268, 292, 204, 204, 117, 
107, 175, 68, -141, 19, 122, 24, 248, 263, 190, 185, 107, 
87, 170, 82, -129, 2, 126, 29, 219, 244, 170, 185, 102, 
78, 161, 82, -119, -2, 122, 34, 200, 224, 151, 170, 97, 
63, 146, 82, -104, -9, 114, 39, 180, 195, 131, 156, 92, 
48, 136, 87, -92, -19, 112, 43, 165, 170, 112, 136, 87, 
48, 126, 78, -87, -14, 102, 34, 141, 146, 92, 122, 78, 
43, 112, 68, -78, -12, 90, 34, 126, 122, 68, 107, 63, 
34, 102, 68, -68, -17, 85, 34, 112, 97, 48, 92, 53, 
24, 92, 68, -58, -21, 80, 34, 97, 73, 29, 73, 48, 
29, 82, 53, -56, -12, 68, 24, 73, 48, 14, 68, 39, 
14, 73, 58, -43, -21, 65, 24, 58, 29, 4, 53, 34, 
9, 68, 58, -39, -24, 63, 24, 43, 19, -9, 48, 34, 
4, 58, 53, -31, -24, 56, 24, 29, 0, -24, 34, 29, 
-4, 48, 53, -21, -29, 51, 34, 29, -4, -24, 24, 34, 
-24, 48, 73, -12, -48, 61, 29, 19, -19, -34, 14, 29, 
-34, 39, 73, -2, -53, 56, 29, 9, -24, -43, 4, 24, 
-53, 34, 87, 9, -70, 61, 24, 4, -39, -53, 4, 19, 
-43, 29, 73, 7, -58, 51, 14, -14, -48, -73, -9, 4, 
-43, 24, 68, 9, -56, 46, 14, -19, -58, -82, -14, 4, 
-39, 14, 53, 12, -46, 34, 14, -19, -63, -82, -19, 4, 
-39, 9, 48, 14, -43, 29, 14, -24, -68, -92, -24, 4, 
-29, 9, 39, 9, -34, 24, 9, -39, -73, -92, -34, -14, 
-29, 4, 34, 12, -31, 19, 9, -43, -82, -97, -39, -14, 
-29, 0, 29, 14, -29, 14, 4, -53, -92, -102, -43, -14, 
-29, 0, 29, 14, -29, 14, 4, -58, -102, -102, -43, -14, 
-48, 0, 48, 24, -48, 24, 4, -48, -102, -102, -34, -14, 
-48, 0, 48, 24, -48, 24, 4, -48, -102, -107, -39, -14, 
-39, -4, 34, 21, -36, 14, 4, -53, -102, -112, -39, -14, 
-39, -4, 34, 21, -36, 14, 4, -53, -107, -112, -39, -14, 
-53, -4, 48, 29, -51, 21, 14, -58, -102, -112, -39, -4, 
-53, -9, 43, 31, -48, 17, 14, -58, -102, -112, -43, -4, 
-53, -9, 43, 31, -48, 17, 14, -58, -107, -117, -43, -4, 
-53, -9, 43, 31, -48, 17, 9, -58, -107, -117, -43, -4, 
-63, -9, 53, 36, -58, 21, 9, -58, -112, -107, -34, -4, 
-63, -9, 53, 36, -58, 21, 9, -63, -112, -107, -39, -4, 
-63, -9, 53, 36, -58, 21, 9, -63, -107, -107, -39, -4, 
-68, -9, 58, 39, -63, 24, 9, -63, -107, -107, -39, -4, 
-58, -9, 48, 34, -53, 19, 0, -63, -107, -107, -39, -14, 
-58, -9, 48, 34, -53, 19, 0, -63, -107, -107, -39, -14, 
-58, -9, 48, 34, -53, 19, 0, -63, -107, -107, -34, -14, 
-58, -9, 48, 34, -53, 19, 0, -68, -107, -107, -34, -14, 
-53, -9, 43, 31, -48, 17, 9, -58, -117, -107, -34, -4, 
-53, -9, 43, 31, -48, 17, 9, -58, -117, -107, -29, -9, 
-53, -9, 43, 31, -48, 17, 9, -58, -117, -107, -29, -9, 
-53, -9, 43, 31, -48, 17, 9, -58, -117, -102, -29, -4, 
-48, -9, 39, 29, -43, 14, 0, -68, -112, -112, -39, -4, 
-48, -9, 39, 29, -43, 14, 4, -63, -112, -112, -39, -4, 
-48, -9, 39, 29, -43, 14, 4, -63, -112, -112, -39, -4, 
-48, -9, 39, 29, -43, 14, 4, -63, -112, -112, -39, -4, 
-43, -9, 34, 26, -39, 12, 0, -63, -112, -102, -29, -4, 
-43, -9, 34, 26, -39, 12, 0, -63, -112, -102, -29, -4, 
-48, -4, 43, 26, -46, 19, 0, -58, -117, -102, -34, -4, 
