I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
73, -19, -92, -26, 82, -56, -156, -297, 63, 14, -29, -82, 
63, -34, -97, -14, 80, -65, -156, -297, 58, 9, -39, -87, 
63, -29, -92, -17, 78, -61, -151, -292, 58, 9, -39, -102, 
63, -29, -92, -17, 78, -61, -151, -287, 58, 9, -34, -112, 
63, -29, -92, -17, 78, -61, -156, -287, 53, 9, -34, -92, 
58, -29, -87, -14, 73, -58, -161, -287, 53, 9, -34, -78, 
58, -34, -92, -12, 75, -63, -165, -283, 43, 9, -34, -78, 
63, -39, -102, -12, 82, -70, -170, -278, 34, 9, -34, -78, 
63, -39, -102, -12, 82, -70, -180, -273, 39, 9, -39, -82, 
58, -43, -102, -7, 80, -73, -185, -268, 39, 9, -48, -87, 
53, -43, -97, -4, 75, -70, -190, -268, 43, 9, -48, -87, 
48, -43, -92, -2, 70, -68, -190, -268, 53, 9, -48, -87, 
48, -43, -92, -2, 70, -68, -190, -268, 53, 0, -48, -87, 
48, -43, -92, -2, 70, -68, -195, -263, 58, -4, -48, -87, 
53, -43, -97, -4, 75, -70, -195, -263, 53, -4, -48, -87, 
58, -48, -107, -4, 82, -78, -195, -263, 48, -4, -48, -87, 
58, -48, -107, -4, 82, -78, -195, -263, 48, -9, -48, -97, 
53, -48, -102, -2, 78, -75, -190, -248, 63, -4, -48, -102, 
48, -48, -97, 0, 73, -73, -180, -219, 73, 0, -48, -97, 
48, -43, -92, -2, 70, -68, -165, -180, 102, 29, -48, -97, 
43, -29, -73, -7, 58, -51, -136, -29, 292, 146, -9, -73, 
43, -29, -73, -7, 58, -51, -117, 165, 507, 297, 63, -24, 
53, -4, -58, -24, 56, -31, -97, 200, 595, 434, 165, 34, 
73, 39, -34, -56, 53, 2, -107, 58, 531, 536, 302, 92, 
92, 122, 29, -107, 31, 75, -161, -244, 302, 610, 488, 165, 
126, 209, 82, -168, 21, 146, -239, -595, -53, 551, 644, 263, 
170, 297, 126, -234, 21, 212, -346, -971, -536, 390, 814, 390, 
253, 366, 112, -309, 70, 239, -507, -1361, -1083, 48, 829, 512, 
375, 390, 14, -383, 180, 202, -658, -1659, -1454, -331, 610, 649, 
366, 366, 0, -366, 183, 183, -746, -1942, -1756, -600, 366, 575, 
180, 258, 78, -219, 51, 168, -727, -2083, -2020, -1019, -73, 82, 
24, 141, 117, -82, -46, 129, -692, -2049, -2069, -1346, -497, -385, 
-24, -141, -117, 82, 46, -129, -546, -1732, -1854, -1566, -902, -702, 
-29, -234, -204, 131, 87, -219, -478, -1459, -1537, -1449, -932, -766, 
-24, -229, -204, 126, 90, -217, -468, -1249, -1166, -1093, -736, -629, 
-19, -209, -190, 114, 85, -200, -424, -1024, -858, -810, -561, -507, 
-19, -151, -131, 85, 56, -141, -375, -800, -570, -546, -375, -380, 
-19, -92, -73, 56, 26, -82, -341, -624, -356, -351, -239, -278, 
-9, -68, -58, 39, 24, -63, -292, -488, -219, -209, -170, -195, 
4, -58, -63, 26, 34, -61, -248, -356, -97, -117, -112, -126, 
24, -53, -78, 14, 51, -65, -244, -302, -14, -68, -68, -107, 
43, -53, -97, 4, 70, -75, -234, -283, 24, -48, -58, -107, 
43, -58, -102, 7, 73, -80, -229, -273, 24, -48, -68, -107, 
43, -63, -107, 9, 75, -85, -219, -253, 39, -48, -68, -107, 
43, -63, -107, 9, 75, -85, -229, -248, 43, -48, -68, -97, 
43, -58, -102, 7, 73, -80, -239, -244, 43, -39, -63, -92, 
43, -58, -102, 7, 73, -80, -239, -244, 43, -34, -63, -87, 
48, -58, -107, 4, 78, -82, -234, -244, 43, -29, -68, -82, 
48, -58, -107, 4, 78, -82, -234, -234, 43, -29, -68, -82, 
48, -58, -107, 4, 78, -82, -234, -234, 53, -29, -68, -82, 
48, -58, -107, 4, 78, -82, -234, -234, 58, -29, -63, -82, 
48, -58, -107, 4, 78, -82, -234, -239, 58, -29, -63, -82, 
48, -58, -107, 4, 78, -82, -239, -244, 58, -29, -63, -82, 
43, -58, -102, 7, 73, -80, -239, -244, 58, -29, -63, -73, 
39, -58, -97, 9, 68, -78, -239, -239, 53, -34, -68, -73, 
39, -58, -97, 9, 68, -78, -239, -239, 53, -39, -68, -78, 
39, -63, -102, 12, 70, -82, -239, -258, 58, -43, -68, -78, 
39, -63, -102, 12, 70, -82, -239, -268, 58, -48, -68, -78, 
39, -58, -97, 9, 68, -78, -239, -268, 73, -53, -68, -78, 
34, -58, -92, 12, 63, -75, -239, -258, 82, -58, -68, -78, 
29, -63, -92, 17, 61, -78, -244, -258, 87, -58, -68, -78, 
24, -68, -92, 21, 58, -80, -244, -258, 87, -58, -73, -78, 
24, -68, -92, 21, 58, -80, -244, -263, 97, -53, -73, -78, 
24, -68, -92, 21, 58, -80, -248, -268, 97, -48, -73, -78, 
19, -73, -92, 26, 56, -82, -248, -253, 102, -48, -73, -82, 
19, -78, -97, 29, 58, -87, -248, -244, 102, -53, -73, -87, 
14, -78, -92, 31, 53, -85, -253, -229, 102, -53, -78, -87, 
9, -78, -87, 34, 48, -82, -263, -224, 97, -53, -78, -92, 
9, -78, -87, 34, 48, -82, -268, -224, 102, -48, -73, -92, 
4, -82, -87, 39, 46, -85, -268, -219, 102, -48, -73, -92, 
4, -87, -92, 41, 48, -90, -268, -209, 112, -48, -78, -87, 
4, -92, -97, 43, 51, -95, -263, -209, 122, -48, -78, -87, 
4, -87, -92, 41, 48, -90, -268, -200, 122, -48, -78, -78, 
4, -82, -87, 39, 46, -85, -273, -195, 122, -48, -82, -73, 
9, -82, -92, 36, 51, -87, -273, -190, 141, -43, -82, -68, 
9, -82, -92, 36, 51, -87, -273, -190, 141, -48, -82, -68, 
9, -82, -92, 36, 51, -87, -287, -185, 136, -53, -82, -63, 
9, -82, -92, 36, 51, -87, -297, -175, 146, -48, -87, -63, 
9, -78, -87, 34, 48, -82, -292, -165, 165, -48, -87, -63, 
9, -63, -73, 26, 41, -68, -292, -146, 170, -34, -82, -58, 
14, -63, -78, 24, 46, -70, -292, -131, 170, -29, -82, -53, 
9, -68, -78, 29, 43, -73, -297, -131, 175, -24, -82, -43, 
14, -68, -82, 26, 48, -75, -297, -131, 185, -19, -73, -43, 
19, -63, -82, 21, 51, -73, -297, -136, 195, -19, -68, -43, 
19, -48, -68, 14, 43, -58, -297, -136, 195, -14, -68, -43, 
19, -39, -58, 9, 39, -48, -297, -131, 195, -4, -68, -43, 
24, -34, -58, 4, 41, -46, -297, -122, 195, 0, -63, -43, 
29, -34, -63, 2, 46, -48, -297, -107, 195, 4, -58, -48, 
34, -34, -68, 0, 51, -51, -297, -126, 195, 4, -53, -34, 
34, -29, -63, -2, 48, -46, -297, -131, 195, 4, -48, -19, 
39, -24, -63, -7, 51, -43, -302, -136, 195, 9, -39, -19, 
39, -14, -53, -12, 46, -34, -302, -151, 190, 9, -29, -24, 
43, -14, -58, -14, 51, -36, -302, -156, 180, 9, -29, -24, 
43, -14, -58, -14, 51, -36, -302, -161, 175, 14, -24, -24, 
39, -14, -53, -12, 46, -34, -297, -156, 170, 9, -24, -29, 
34, -14, -48, -9, 41, -31, -292, -156, 161, 0, -24, -29, 
34, -4, -39, -14, 36, -21, -292, -170, 151, 0, -24, -34, 
34, -4, -39, -14, 36, -21, -292, -180, 131, -4, -24, -43, 
34, -4, -39, -14, 36, -21, -287, -195, 131, -14, -24, -48, 
29, -9, -39, -9, 34, -24, -283, -204, 126, -14, -24, -53, 
29, -24, -53, -2, 41, -39, -278, -219, 112, -14, -24, -48, 
29, -34, -63, 2, 46, -48, -273, -224, 107, -14, -29, -48, 
29, -39, -68, 4, 48, -53, -273, -239, 97, -14, -29, -48, 
29, -43, -73, 7, 51, -58, -273, -248, 82, -19, -29, -43, 
29, -39, -68, 4, 48, -53, -278, -253, 78, -19, -29, -43, 
29, -39, -68, 4, 48, -53, -283, -263, 68, -19, -34, -48, 
24, -34, -58, 4, 41, -46, -283, -273, 53, -34, -39, -53, 
19, -39, -58, 9, 39, -48, -283, -273, 48, -39, -43, -58, 
19, -43, -63, 12, 41, -53, -292, -278, 53, -43, -48, -58, 
19, -48, -68, 14, 43, -58, -292, -297, 43, -43, -53, -73, 
19, -53, -73, 17, 46, -63, -292, -307, 39, -48, -53, -63, 
19, -53, -73, 17, 46, -63, -292, -317, 29, -48, -53, -48, 
19, -53, -73, 17, 46, -63, -292, -317, 19, -53, -53, -48, 
19, -53, -73, 17, 46, -63, -292, -317, 4, -53, -53, -48, 
9, -53, -63, 21, 36, -58, -297, -322, -4, -53, -58, -53, 
4, -53, -58, 24, 31, -56, -297, -322, -4, -53, -58, -63, 
4, -53, -58, 24, 31, -56, -297, -322, -9, -53, -58, -73, 
4, -58, -63, 26, 34, -61, -302, -322, -9, -58, -63, -87, 
4, -63, -68, 29, 36, -65, -297, -331, -4, -63, -63, -82, 
4, -68, -73, 31, 39, -70, -292, -331, 0, -63, -63, -78, 
4, -68, -73, 31, 39, -70, -292, -336, 4, -63, -63, -78, 
4, -73, -78, 34, 41, -75, -292, -336, 4, -63, -73, -78, 
4, -78, -82, 36, 43, -80, -292, -341, 9, -63, -73, -87, 
0, -82, -82, 41, 41, -82, -292, -341, 19, -63, -78, -92, 
0, -82, -82, 41, 41, -82, -292, -346, 24, -58, -78, -92, 
0, -87, -87, 43, 43, -87, -292, -346, 39, -63, -78, -97, 
4, -78, -82, 36, 43, -80, -292, -346, 58, -63, -73, -92, 
9, -73, -82, 31, 46, -78, -287, -346, 58, -68, -73, -87, 
9, -73, -82, 31, 46, -78, -287, -351, 53, -68, -73, -87, 
9, -73, -82, 31, 46, -78, -287, -356, 48, -63, -73, -87, 
9, -73, -82, 31, 46, -78, -283, -356, 48, -53, -78, -87, 
9, -78, -87, 34, 48, -82, -283, -356, 48, -53, -78, -87, 
14, -78, -92, 31, 53, -85, -283, -351, 43, -48, -78, -87, 
14, -78, -92, 31, 53, -85, -283, -346, 43, -43, -78, -87, 
19, -78, -97, 29, 58, -87, -283, -346, 58, -43, -78, -87, 
34, -68, -102, 17, 68, -85, -283, -341, 58, -34, -82, -82, 
34, -58, -92, 12, 63, -75, -283, -331, 63, -14, -68, -82, 
34, -48, -82, 7, 58, -65, -283, -322, 82, -4, -63, -82, 
34, -48, -82, 7, 58, -65, -283, -307, 82, 0, -58, -73, 
34, -39, -73, 2, 53, -56, -278, -297, 78, 14, -53, -68, 
34, -24, -58, -4, 46, -41, -283, -297, 78, 9, -43, -58, 
39, -9, -48, -14, 43, -29, -292, -302, 78, 9, -39, -48, 
39, -9, -48, -14, 43, -29, -292, -292, 82, 19, -39, -48, 
39, -9, -48, -14, 43, -29, -292, -283, 87, 29, -39, -48, 
39, -14, -53, -12, 46, -34, -292, -283, 92, 34, -29, -39, 
39, -14, -53, -12, 46, -34, -297, -287, 92, 34, -19, -29, 
39, -14, -53, -12, 46, -34, -307, -292, 92, 39, -14, -24, 
39, -9, -48, -14, 43, -29, -336, -326, 78, 39, -14, -24, 
43, -4, -48, -19, 46, -26, -356, -361, 73, 29, -19, -29, 
48, 0, -48, -24, 48, -24, -356, -370, 68, 19, -24, -29, 
58, 4, -53, -31, 56, -24, -361, -370, 48, 19, -24, -34, 
63, 4, -58, -34, 61, -26, -366, -375, 34, 24, -24, -29, 
63, 14, -48, -39, 56, -17, -361, -375, 34, 24, -19, -24, 
68, 19, -48, -43, 58, -14, -356, -385, 19, 19, -19, -24, 
68, 29, -39, -48, 53, -4, -351, -390, 14, 14, -19, -19, 
68, 34, -34, -51, 51, 0, -351, -400, 9, 9, -19, -14, 
68, 29, -39, -48, 53, -4, -346, -400, 0, 9, -24, -19, 
58, 14, -43, -36, 51, -14, -336, -390, 0, 14, -29, -19, 
48, 0, -48, -24, 48, -24, -322, -375, 14, 14, -29, -19, 
43, -19, -63, -12, 53, -41, -312, -361, 19, 14, -34, -24, 
34, -29, -63, -2, 48, -46, -292, -356, 24, 14, -34, -24, 
29, -39, -68, 4, 48, -53, -287, -356, 19, 4, -43, -34, 
24, -43, -68, 9, 46, -56, -278, -356, 14, 0, -53, -53, 
19, -58, -78, 19, 48, -68, -268, -356, 14, -14, -58, -68, 
19, -68, -87, 24, 53, -78, -263, -356, 24, -19, -63, -68, 
14, -78, -92, 31, 53, -85, -258, -356, 29, -19, -63, -73, 
19, -78, -97, 29, 58, -87, -253, -351, 29, -24, -63, -73, 
24, -78, -102, 26, 63, -90, -244, -351, 29, -24, -58, -68, 
24, -82, -107, 29, 65, -95, -244, -346, 29, -24, -63, -68, 
24, -82, -107, 29, 65, -95, -244, -346, 29, -29, -68, -68, 
19, -78, -97, 29, 58, -87, -234, -351, 29, -29, -68, -68, 
14, -78, -92, 31, 53, -85, -229, -356, 29, -29, -63, -63, 
14, -78, -92, 31, 53, -85, -224, -356, 29, -29, -63, -58, 
9, -78, -87, 34, 48, -82, -219, -356, 34, -29, -63, -58, 
9, -78, -87, 34, 48, -82, -219, -356, 39, -29, -63, -63, 
14, -78, -92, 31, 53, -85, -219, -356, 43, -29, -63, -68, 
9, -78, -87, 34, 48, -82, -214, -356, 48, -29, -63, -68, 
0, -82, -82, 41, 41, -82, -204, -356, 48, -29, -68, -68, 
0, -82, -82, 41, 41, -82, -204, -361, 43, -24, -68, -68, 
0, -82, -82, 41, 41, -82, -200, -366, 43, -19, -68, -68, 
0, -87, -87, 43, 43, -87, -200, -375, 39, -19, -68, -73, 
0, -92, -92, 46, 46, -92, -204, -380, 39, -14, -68, -78, 
-4, -92, -87, 48, 41, -90, -204, -380, 34, -14, -68, -78, 
-9, -97, -87, 53, 39, -92, -204, -380, 29, -14, -68, -78, 
-14, -102, -87, 58, 36, -95, -195, -380, 19, -19, -68, -78, 
-24, -107, -82, 65, 29, -95, -180, -366, 24, -14, -68, -73, 
-29, -107, -78, 68, 24, -92, -170, -336, 48, 4, -63, -68, 
-29, -102, -73, 65, 21, -87, -156, -297, 92, 48, -58, -68, 
-24, -78, -53, 51, 14, -65, -126, -151, 268, 165, -9, -43, 
-14, -68, -53, 41, 19, -61, -107, 39, 468, 317, 73, 4, 
-4, -34, -29, 19, 12, -31, -97, 29, 517, 439, 175, 63, 
14, 19, 4, -17, 4, 12, -117, -156, 414, 527, 312, 122, 
34, 102, 68, -68, -17, 85, -175, -468, 141, 561, 492, 195, 
68, 190, 122, -129, -26, 156, -258, -829, -258, 463, 644, 292, 
117, 273, 156, -195, -19, 214, -375, -1190, -717, 268, 775, 424, 
204, 336, 131, -270, 36, 234, -546, -1566, -1239, -107, 751, 551, 
307, 341, 34, -324, 136, 187, -668, -1825, -1566, -463, 531, 634, 
278, 297, 19, -287, 129, 158, -727, -2069, -1825, -707, 287, 507, 
107, 170, 63, -139, 21, 117, -697, -2161, -2030, -1098, -151, 24, 
-34, 34, 68, 0, -51, 51, -653, -2078, -2020, -1395, -575, -434, 
-73, -209, -136, 141, 31, -173, -507, -1776, -1795, -1542, -927, -707, 
-68, -263, -195, 165, 63, -229, -439, -1517, -1468, -1351, -902, -727, 
-63, -263, -200, 163, 68, -231, -419, -1312, -1098, -1010, -707, -575, 
-58, -248, -190, 153, 65, -219, -366, -1093, -790, -741, -531, -439, 
-58, -190, -131, 124, 36, -161, -317, -854, -512, -492, -361, -326, 
-58, -131, -73, 95, 7, -102, -283, -663, -307, -312, -239, -239, 
-48, -112, -63, 80, 7, -87, -219, -497, -175, -175, -180, -175, 
-34, -107, -73, 70, 19, -90, -161, -336, -58, -87, -131, -126, 
-24, -102, -78, 63, 26, -90, -151, -244, 0, -43, -87, -107, 
-14, -102, -87, 58, 36, -95, -136, -185, 14, -29, -78, -107, 
-19, -112, -92, 65, 36, -102, -131, -136, 14, -29, -87, -107, 
-24, -122, -97, 73, 36, -109, -122, -78, 29, -29, -87, -107, 
-24, -122, -97, 73, 36, -109, -117, -29, 39, -29, -87, -102, 
-24, -117, -92, 70, 34, -104, -112, 19, 43, -19, -82, -102, 
-34, -117, -82, 75, 24, -100, -112, 34, 43, -24, -82, -102, 
-39, -117, -78, 78, 19, -97, -107, 48, 43, -29, -87, -102, 
-39, -122, -82, 80, 21, -102, -97, 63, 39, -29, -87, -102, 
-39, -126, -87, 82, 24, -107, -87, 68, 43, -29, -87, -102, 
-39, -126, -87, 82, 24, -107, -82, 68, 48, -29, -92, -107, 
-39, -126, -87, 82, 24, -107, -78, 63, 48, -29, -102, -112, 
-39, -126, -87, 82, 24, -107, -78, 68, 48, -29, -102, -112, 
-43, -126, -82, 85, 19, -104, -73, 78, 48, -29, -102, -102, 
-43, -126, -82, 85, 19, -104, -73, 87, 48, -29, -102, -102, 
-39, -126, -87, 82, 24, -107, -73, 92, 53, -29, -97, -107, 
-43, -136, -92, 90, 24, -114, -73, 97, 58, -29, -97, -107, 
-48, -141, -92, 95, 21, -117, -73, 112, 58, -29, -97, -107, 
-43, -136, -92, 90, 24, -114, -73, 112, 58, -29, -97, -107, 
-43, -136, -92, 90, 24, -114, -73, 122, 53, -29, -97, -107, 
-43, -136, -92, 90, 24, -114, -78, 122, 53, -29, -97, -107, 
-43, -136, -92, 90, 24, -114, -78, 122, 48, -29, -102, -107, 
-43, -136, -92, 90, 24, -114, -73, 122, 58, -29, -102, -107, 
-43, -136, -92, 90, 24, -114, -73, 122, 58, -29, -102, -107, 
-43, -136, -92, 90, 24, -114, -68, 131, 63, -29, -102, -107, 
-39, -136, -97, 87, 29, -117, -63, 136, 63, -34, -102, -107, 
-39, -136, -97, 87, 29, -117, -58, 146, 73, -39, -107, -102, 
-39, -136, -97, 87, 29, -117, -58, 146, 78, -43, -107, -102, 
-39, -136, -97, 87, 29, -117, -63, 146, 82, -43, -102, -102, 
-43, -141, -97, 92, 26, -119, -63, 151, 82, -48, -102, -102, 
-43, -141, -97, 92, 26, -119, -58, 161, 87, -43, -107, -97, 
-43, -141, -97, 92, 26, -119, -48, 161, 92, -39, -107, -97, 
-43, -136, -92, 90, 24, -114, -43, 175, 87, -39, -107, -92, 
-43, -131, -87, 87, 21, -109, -39, 185, 82, -39, -112, -92, 
-43, -131, -87, 87, 21, -109, -39, 190, 102, -29, -117, -87, 
-48, -131, -82, 90, 17, -107, -39, 190, 102, -29, -122, -87, 
-48, -131, -82, 90, 17, -107, -43, 195, 102, -29, -122, -87, 
-48, -131, -82, 90, 17, -107, -43, 204, 117, -19, -126, -92, 
-48, -126, -78, 87, 14, -102, -43, 204, 141, -24, -126, -102, 
-48, -112, -63, 80, 7, -87, -48, 214, 151, -14, -122, -107, 
-43, -112, -68, 78, 12, -90, -48, 229, 151, -9, -122, -97, 
-48, -117, -68, 82, 9, -92, -53, 229, 156, -4, -122, -82, 
-48, -117, -68, 82, 9, -92, -53, 229, 161, 0, -117, -78, 
-48, -112, -63, 80, 7, -87, -53, 224, 165, 0, -117, -73, 
-48, -102, -53, 75, 2, -78, -53, 214, 165, 0, -117, -73, 
-48, -97, -48, 73, 0, -73, -53, 209, 165, 4, -117, -73, 
-48, -97, -48, 73, 0, -73, -48, 219, 170, 4, -107, -68, 
-48, -102, -53, 75, 2, -78, -43, 234, 175, 4, -97, -68, 
-43, -102, -58, 73, 7, -80, -43, 214, 175, 4, -92, -68, 
-43, -97, -53, 70, 4, -75, -43, 209, 175, 4, -87, -68, 
-39, -92, -53, 65, 7, -73, -48, 200, 175, 4, -78, -58, 
-39, -82, -43, 61, 2, -63, -48, 180, 170, 0, -68, -53, 
-34, -82, -48, 58, 7, -65, -43, 175, 161, 0, -68, -53, 
-34, -82, -48, 58, 7, -65, -39, 170, 156, 4, -63, -53, 
-34, -87, -53, 61, 9, -70, -39, 175, 146, 4, -63, -58, 
-34, -92, -58, 63, 12, -75, -39, 175, 131, 0, -63, -58, 
-34, -82, -48, 58, 7, -65, -34, 165, 122, 0, -63, -58, 
-34, -82, -48, 58, 7, -65, -29, 161, 102, -4, -63, -63, 
-29, -78, -48, 53, 9, -63, -29, 146, 97, -14, -63, -63, 
-29, -78, -48, 53, 9, -63, -29, 136, 87, -14, -63, -63, 
-24, -82, -58, 53, 17, -70, -24, 131, 78, -9, -58, -58, 
-19, -82, -63, 51, 21, -73, -19, 136, 78, -4, -58, -58, 
-14, -82, -68, 48, 26, -75, -14, 126, 73, -4, -58, -58, 
-9, -82, -73, 46, 31, -78, -9, 122, 63, -9, -58, -53, 
-9, -87, -78, 48, 34, -82, -9, 112, 63, -9, -58, -53, 
-9, -97, -87, 53, 39, -92, -9, 97, 58, -9, -63, -58, 
-14, -97, -82, 56, 34, -90, -9, 87, 43, -19, -63, -58, 
-19, -107, -87, 63, 34, -97, -9, 87, 39, -19, -63, -58, 
-19, -107, -87, 63, 34, -97, -19, 82, 53, -24, -68, -58, 
-19, -107, -87, 63, 34, -97, -19, 63, 53, -24, -73, -73, 
-24, -107, -82, 65, 29, -95, -19, 43, 53, -29, -73, -78, 
-29, -102, -73, 65, 21, -87, -19, 24, 48, -29, -73, -78, 
-29, -102, -73, 65, 21, -87, -19, 24, 43, -34, -73, -73, 
-29, -102, -73, 65, 21, -87, -19, 24, 34, -34, -73, -68, 
-29, -102, -73, 65, 21, -87, -24, 29, 24, -34, -78, -58, 
-24, -102, -78, 63, 26, -90, -24, 39, 24, -34, -78, -53, 
-19, -102, -82, 61, 31, -92, -24, 39, 19, -29, -78, -53, 
-14, -107, -92, 61, 39, -100, -29, 39, 19, -29, -82, -58, 
-14, -107, -92, 61, 39, -100, -29, 29, 19, -34, -82, -63, 
-14, -107, -92, 61, 39, -100, -29, 29, 19, -34, -82, -68, 
-19, -107, -87, 63, 34, -97, -24, 24, 19, -34, -82, -73, 
-24, -112, -87, 68, 31, -100, -19, 24, 14, -34, -92, -78, 
-24, -112, -87, 68, 31, -100, -19, 19, 19, -34, -92, -87, 
-29, -112, -82, 70, 26, -97, -19, 19, 29, -34, -97, -92, 
-19, -107, -87, 63, 34, -97, -19, 14, 24, -34, -97, -92, 
-9, -107, -97, 58, 43, -102, -19, 14, 29, -43, -97, -97, 
-9, -107, -97, 58, 43, -102, -19, 4, 48, -43, -97, -92, 
-9, -112, -102, 61, 46, -107, -14, -4, 48, -48, -102, -87, 
-9, -112, -102, 61, 46, -107, -9, -9, 48, -48, -102, -87, 
-9, -112, -102, 61, 46, -107, -4, -14, 48, -43, -102, -87, 
-4, -107, -102, 56, 48, -104, 0, -14, 53, -29, -102, -87, 
0, -107, -107, 53, 53, -107, 0, -14, 58, -24, -97, -87, 
4, -107, -112, 51, 58, -109, 4, -4, 63, -19, -92, -82, 
4, -107, -112, 51, 58, -109, 9, 4, 73, -14, -87, -78, 
4, -107, -112, 51, 58, -109, 9, 4, 92, -14, -82, -78, 
14, -97, -112, 41, 63, -104, 9, 9, 97, -4, -82, -73, 
14, -87, -102, 36, 58, -95, 14, 9, 102, 14, -73, -68, 
19, -78, -97, 29, 58, -87, 19, 14, 126, 29, -68, -58, 
24, -68, -92, 21, 58, -80, 19, 24, 131, 34, -58, -58, 
29, -58, -87, 14, 58, -73, 24, 34, 136, 39, -53, -58, 
34, -53, -87, 9, 61, -70, 19, 34, 141, 48, -43, -53, 
39, -48, -87, 4, 63, -68, 19, 39, 146, 58, -39, -48, 
39, -53, -92, 7, 65, -73, 19, 43, 146, 63, -39, -48, 
39, -58, -97, 9, 68, -78, 19, 48, 146, 68, -39, -48, 
39, -63, -102, 12, 70, -82, 14, 43, 146, 73, -39, -48, 
39, -58, -97, 9, 68, -78, -4, 19, 131, 73, -34, -43, 
39, -58, -97, 9, 68, -78, -29, 0, 122, 78, -34, -39, 
39, -53, -92, 7, 65, -73, -53, -39, 112, 68, -34, -34, 
34, -48, -82, 7, 58, -65, -53, -53, 107, 58, -29, -29, 
39, -43, -82, 2, 61, -63, -53, -58, 92, 53, -24, -29, 
43, -43, -87, 0, 65, -65, -58, -63, 87, 53, -24, -19, 
48, -34, -82, -7, 65, -58, -58, -63, 92, 53, -19, -14, 
58, -29, -87, -14, 73, -58, -53, -78, 78, 48, -19, -14, 
58, -24, -82, -17, 70, -53, -48, -87, 73, 43, -19, -14, 
63, -19, -82, -21, 73, -51, -48, -102, 63, 39, -19, -19, 
68, -19, -87, -24, 78, -53, -43, -107, 48, 34, -24, -29, 
58, -34, -92, -12, 75, -63, -34, -97, 43, 29, -29, -29, 
48, -43, -92, -2, 70, -68, -14, -87, 48, 24, -29, -29, 
34, -63, -97, 14, 65, -80, 0, -78, 48, 24, -34, -24, 
14, -78, -92, 31, 53, -85, 19, -73, 48, 24, -34, -14, 
9, -87, -97, 39, 53, -92, 24, -73, 39, 14, -48, -34, 
4, -92, -97, 43, 51, -95, 29, -73, 34, 9, -63, -53, 
0, -107, -107, 53, 53, -107, 39, -73, 34, -4, -68, -58, 
0, -117, -117, 58, 58, -117, 48, -73, 39, -9, -73, -58, 
0, -126, -126, 63, 63, -126, 53, -73, 39, -9, -73, -58, 
4, -126, -131, 61, 68, -129, 53, -68, 39, -14, -78, -58, 
4, -126, -131, 61, 68, -129, 63, -68, 48, -14, -78, -58, 
4, -131, -136, 63, 70, -134, 68, -63, 58, -14, -82, -58, 
4, -131, -136, 63, 70, -134, 68, -68, 58, -19, -87, -58, 
4, -126, -131, 61, 68, -129, 73, -73, 58, -19, -87, -63, 
9, -126, -136, 58, 73, -131, 68, -73, 58, -19, -82, -63, 
14, -126, -141, 56, 78, -134, 63, -73, 58, -19, -82, -58, 
9, -126, -136, 58, 73, -131, 63, -73, 53, -19, -78, -58, 
9, -126, -136, 58, 73, -131, 63, -73, 43, -19, -73, -58, 
14, -126, -141, 56, 78, -134, 63, -73, 43, -19, -73, -58, 
14, -126, -141, 56, 78, -134, 58, -73, 48, -19, -73, -58, 
14, -131, -146, 58, 80, -139, 58, -68, 48, -19, -78, -58, 
19, -131, -151, 56, 85, -141, 58, -63, 43, -19, -78, -58, 
19, -126, -146, 53, 82, -136, 63, -63, 48, -19, -78, -53, 
19, -122, -141, 51, 80, -131, 63, -68, 53, -24, -78, -48, 
19, -122, -141, 51, 80, -131, 58, -73, 63, -24, -78, -48, 
19, -122, -141, 51, 80, -131, 58, -78, 68, -24, -78, -48, 
14, -136, -151, 61, 82, -143, 58, -87, 68, -24, -82, -48, 
9, -146, -156, 68, 82, -151, 58, -97, 68, -24, -87, -53, 
4, -146, -151, 70, 78, -148, 58, -82, 68, -29, -87, -53, 
0, -146, -146, 73, 73, -146, 63, -53, 87, -19, -82, -48, 
0, -141, -141, 70, 70, -141, 68, -39, 112, 4, -92, -58, 
0, -122, -122, 61, 61, -122, 87, 63, 239, 97, -58, -43, 
4, -126, -131, 61, 68, -129, 126, 312, 502, 263, 9, -4, 
14, -102, -117, 43, 65, -109, 146, 356, 595, 380, 97, 39, 
24, -58, -82, 17, 53, -70, 136, 161, 507, 497, 234, 87, 
34, 14, -19, -24, 26, -2, 82, -126, 278, 556, 409, 156, 
48, 102, 53, -75, -2, 78, 4, -478, -112, 492, 580, 244, 
92, 185, 92, -139, 0, 139, -92, -819, -551, 356, 727, 356, 
234, 278, 43, -256, 95, 161, -287, -1249, -1132, -19, 756, 546, 
356, 307, -48, -331, 202, 129, -429, -1561, -1498, -375, 590, 673, 
331, 292, -39, -312, 185, 126, -527, -1844, -1786, -595, 395, 619, 
209, 195, -14, -202, 112, 90, -531, -1961, -2010, -951, 14, 263, 
63, 53, -9, -58, 36, 21, -478, -1888, -2054, -1361, -502, -287, 
-14, -190, -175, 102, 80, -183, -331, -1629, -1898, -1586, -902, -634, 
-24, -287, -263, 156, 119, -275, -258, -1342, -1556, -1405, -902, -673, 
-29, -322, -292, 175, 131, -307, -229, -1107, -1185, -1117, -785, -600, 
-29, -317, -287, 173, 129, -302, -165, -863, -854, -829, -605, -468, 
-29, -278, -248, 153, 109, -263, -112, -644, -570, -566, -424, -346, 
