I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-92, -92, 0, 92, -46, -46, 102, -9, -48, -43, -68, -73, 
-92, -82, 9, 87, -51, -36, 102, 0, -39, -29, -53, -63, 
-92, -82, 9, 87, -51, -36, 102, 4, -34, -29, -53, -63, 
-92, -87, 4, 90, -48, -41, 102, 4, -29, -29, -53, -63, 
-87, -87, 0, 87, -43, -43, 97, 4, -19, -24, -53, -58, 
-97, -82, 14, 90, -56, -34, 97, 4, -29, -24, -58, -58, 
-97, -78, 19, 87, -58, -29, 102, 14, -24, -24, -58, -58, 
-97, -78, 19, 87, -58, -29, 107, 14, -24, -19, -53, -58, 
-97, -82, 14, 90, -56, -34, 107, 14, -19, -19, -53, -58, 
-87, -73, 14, 80, -51, -29, 92, 14, -19, -19, -58, -63, 
-87, -73, 14, 80, -51, -29, 92, 24, -14, -19, -58, -68, 
-87, -73, 14, 80, -51, -29, 92, 24, -9, -14, -58, -68, 
-87, -68, 19, 78, -53, -24, 92, 34, -9, -14, -58, -73, 
-92, -68, 24, 80, -58, -21, 97, 39, -9, -14, -43, -68, 
-92, -68, 24, 80, -58, -21, 102, 39, -4, -9, -39, -68, 
-97, -68, 29, 82, -63, -19, 112, 39, -4, -9, -39, -68, 
-102, -73, 29, 87, -65, -21, 117, 39, -4, -9, -39, -68, 
-92, -63, 29, 78, -61, -17, 107, 43, 4, -4, -39, -63, 
-87, -58, 29, 73, -58, -14, 107, 43, 4, -4, -39, -63, 
-87, -58, 29, 73, -58, -14, 107, 48, 9, 0, -39, -63, 
-87, -53, 34, 70, -61, -9, 107, 48, 9, 0, -39, -68, 
-97, -53, 43, 75, -70, -4, 117, 53, 19, 9, -34, -63, 
-97, -53, 43, 75, -70, -4, 117, 63, 24, 14, -29, -53, 
-97, -53, 43, 75, -70, -4, 117, 63, 29, 19, -29, -39, 
-87, -48, 39, 68, -63, -4, 117, 63, 29, 19, -29, -29, 
-97, -29, 68, 63, -82, 19, 112, 68, 29, 14, -24, -39, 
-92, -29, 63, 61, -78, 17, 112, 68, 34, 19, -24, -34, 
-78, -39, 39, 58, -58, 0, 112, 78, 29, 19, -24, -34, 
-73, -39, 34, 56, -53, -2, 112, 82, 29, 24, -24, -29, 
-73, -29, 43, 51, -58, 7, 112, 82, 39, 34, -24, -29, 
-68, -29, 39, 48, -53, 4, 112, 87, 39, 34, -14, -24, 
-68, -29, 39, 48, -53, 4, 107, 87, 48, 34, -14, -19, 
-78, -29, 48, 53, -63, 9, 107, 97, 53, 43, -14, -19, 
-58, -24, 34, 41, -46, 4, 117, 107, 58, 53, -9, -19, 
-53, -24, 29, 39, -41, 2, 117, 107, 63, 53, -4, -19, 
-53, -19, 34, 36, -43, 7, 117, 117, 73, 53, 0, -19, 
-53, -14, 39, 34, -46, 12, 117, 122, 87, 53, 9, -19, 
-53, -9, 43, 31, -48, 17, 122, 126, 82, 63, 14, 0, 
-58, -9, 48, 34, -53, 19, 122, 126, 87, 68, 14, 0, 
-63, -9, 53, 36, -58, 21, 122, 131, 92, 78, 24, 0, 
-58, -4, 53, 31, -56, 24, 122, 136, 102, 82, 24, 4, 
-58, -4, 53, 31, -56, 24, 122, 146, 112, 82, 19, 4, 
-53, -4, 48, 29, -51, 21, 122, 156, 117, 87, 24, 4, 
-53, -4, 48, 29, -51, 21, 122, 161, 117, 92, 24, 4, 
-48, 0, 48, 24, -48, 24, 122, 161, 126, 97, 24, 4, 
-39, 9, 48, 14, -43, 29, 131, 175, 141, 112, 34, 14, 
-39, 9, 48, 14, -43, 29, 131, 180, 146, 122, 43, 14, 
-29, 19, 48, 4, -39, 34, 131, 185, 151, 126, 58, 19, 
-24, 19, 43, 2, -34, 31, 131, 195, 161, 126, 63, 19, 
-9, 19, 29, -4, -19, 24, 122, 195, 165, 126, 53, 9, 
-9, 29, 39, -9, -24, 34, 122, 200, 175, 131, 63, 14, 
-9, 34, 43, -12, -26, 39, 122, 209, 190, 131, 68, 19, 
-4, 34, 39, -14, -21, 36, 122, 214, 190, 136, 73, 19, 
-14, 29, 43, -7, -29, 36, 126, 219, 190, 156, 82, 19, 
-4, 34, 39, -14, -21, 36, 126, 219, 195, 161, 82, 19, 
-9, 43, 53, -17, -31, 48, 126, 224, 204, 165, 92, 19, 
-9, 48, 58, -19, -34, 53, 126, 229, 214, 170, 97, 19, 
0, 73, 73, -36, -36, 73, 126, 239, 219, 175, 107, 34, 
9, 73, 63, -41, -26, 68, 126, 239, 219, 180, 107, 34, 
14, 73, 58, -43, -21, 65, 126, 239, 229, 180, 107, 34, 
29, 78, 48, -53, -9, 63, 122, 248, 234, 180, 107, 34, 
29, 68, 39, -48, -4, 53, 122, 248, 244, 190, 112, 34, 
24, 73, 48, -48, -12, 61, 117, 248, 244, 195, 112, 34, 
24, 78, 53, -51, -14, 65, 117, 248, 253, 195, 117, 34, 
24, 87, 63, -56, -19, 75, 117, 253, 258, 204, 117, 34, 
34, 87, 53, -61, -9, 70, 107, 253, 248, 195, 112, 34, 
39, 87, 48, -63, -4, 68, 107, 248, 248, 195, 112, 29, 
43, 87, 43, -65, 0, 65, 107, 248, 248, 195, 117, 24, 
48, 92, 43, -70, 2, 68, 107, 253, 258, 195, 117, 24, 
53, 97, 43, -75, 4, 70, 107, 253, 268, 200, 126, 34, 
58, 97, 39, -78, 9, 68, 107, 253, 268, 204, 126, 39, 
58, 107, 48, -82, 4, 78, 107, 248, 268, 209, 131, 39, 
63, 112, 48, -87, 7, 80, 102, 244, 273, 219, 136, 39, 
63, 112, 48, -87, 7, 80, 92, 234, 273, 209, 136, 48, 
68, 117, 48, -92, 9, 82, 92, 244, 273, 214, 136, 48, 
68, 117, 48, -92, 9, 82, 92, 244, 273, 214, 136, 48, 
68, 117, 48, -92, 9, 82, 87, 239, 273, 214, 141, 48, 
53, 112, 58, -82, -2, 85, 87, 234, 263, 209, 141, 48, 
53, 112, 58, -82, -2, 85, 87, 224, 248, 204, 141, 48, 
48, 112, 63, -80, -7, 87, 87, 214, 244, 204, 136, 48, 
43, 112, 68, -78, -12, 90, 87, 204, 244, 200, 136, 48, 
48, 112, 63, -80, -7, 87, 78, 185, 229, 190, 126, 43, 
48, 112, 63, -80, -7, 87, 78, 175, 214, 180, 122, 48, 
48, 112, 63, -80, -7, 87, 73, 165, 209, 175, 117, 48, 
48, 112, 63, -80, -7, 87, 73, 151, 195, 165, 117, 43, 
58, 107, 48, -82, 4, 78, 73, 136, 175, 156, 117, 43, 
48, 102, 53, -75, -2, 78, 68, 117, 161, 146, 107, 39, 
43, 97, 53, -70, -4, 75, 63, 102, 146, 136, 102, 39, 
43, 92, 48, -68, -2, 70, 63, 92, 136, 126, 92, 39, 
24, 82, 58, -53, -17, 70, 63, 87, 131, 117, 92, 39, 
14, 73, 58, -43, -21, 65, 63, 78, 122, 112, 82, 39, 
4, 73, 68, -39, -31, 70, 53, 63, 102, 102, 78, 29, 
-4, 68, 73, -31, -39, 70, 53, 48, 87, 92, 73, 29, 
0, 48, 48, -24, -24, 48, 48, 43, 73, 82, 63, 24, 
-4, 48, 53, -21, -29, 51, 43, 29, 63, 73, 48, 24, 
-14, 43, 58, -14, -36, 51, 39, 19, 48, 58, 39, 14, 
-19, 39, 58, -9, -39, 48, 39, 4, 34, 48, 34, 14, 
-24, 39, 63, -7, -43, 51, 43, -4, 19, 39, 29, 14, 
-24, 34, 58, -4, -41, 46, 43, -14, 4, 34, 29, 9, 
-29, 29, 58, 0, -43, 43, 43, -24, -4, 24, 24, 9, 
-39, 19, 58, 9, -48, 39, 43, -34, -19, 14, 9, 9, 
-34, 9, 43, 12, -39, 26, 34, -53, -34, -4, -9, 0, 
-39, 4, 43, 17, -41, 24, 34, -53, -43, -14, -14, -9, 
-43, -4, 39, 24, -41, 17, 34, -68, -53, -24, -19, -9, 
-48, -14, 34, 31, -41, 9, 34, -68, -63, -34, -29, -14, 
-58, -4, 53, 31, -56, 24, 43, -68, -58, -24, -24, -14, 
-58, -14, 43, 36, -51, 14, 48, -68, -63, -29, -29, -14, 
-68, -24, 43, 46, -56, 9, 48, -68, -73, -39, -29, -14, 
-68, -24, 43, 46, -56, 9, 48, -63, -78, -39, -39, -14, 
-78, -29, 48, 53, -63, 9, 48, -78, -87, -48, -39, -24, 
-82, -34, 48, 58, -65, 7, 48, -78, -87, -53, -43, -24, 
-82, -34, 48, 58, -65, 7, 48, -78, -92, -58, -48, -24, 
-82, -29, 53, 56, -68, 12, 48, -78, -97, -68, -48, -24, 
-92, -29, 63, 61, -78, 17, 48, -82, -92, -63, -53, -24, 
-97, -39, 58, 68, -78, 9, 48, -82, -92, -63, -53, -29, 
-97, -43, 53, 70, -75, 4, 53, -82, -92, -53, -53, -29, 
-102, -48, 53, 75, -78, 2, 53, -82, -92, -53, -53, -29, 
-92, -53, 39, 73, -65, -7, 48, -73, -97, -63, -53, -34, 
-87, -53, 34, 70, -61, -9, 43, -73, -97, -63, -63, -39, 
-87, -58, 29, 73, -58, -14, 34, -73, -102, -63, -63, -39, 
-87, -58, 29, 73, -58, -14, 29, -73, -107, -78, -63, -39, 
-92, -48, 43, 70, -68, -2, 39, -73, -107, -58, -63, -39, 
-92, -53, 39, 73, -65, -7, 43, -73, -107, -58, -63, -39, 
-102, -53, 48, 78, -75, -2, 48, -73, -107, -58, -63, -39, 
-112, -53, 58, 82, -85, 2, 53, -73, -107, -58, -63, -39, 
-107, -53, 53, 80, -80, 0, 53, -63, -102, -68, -68, -39, 
-92, -48, 43, 70, -68, -2, 53, -63, -102, -73, -68, -39, 
-87, -43, 43, 65, -65, 0, 53, -63, -102, -73, -68, -43, 
-87, -43, 43, 65, -65, 0, 58, -63, -102, -73, -73, -48, 
-97, -58, 39, 78, -68, -9, 48, -73, -117, -73, -73, -48, 
-102, -63, 39, 82, -70, -12, 48, -73, -117, -73, -73, -48, 
-107, -68, 39, 87, -73, -14, 53, -78, -117, -73, -78, -48, 
-107, -68, 39, 87, -73, -14, 53, -78, -117, -73, -78, -43, 
-117, -63, 53, 90, -85, -4, 63, -68, -117, -68, -68, -48, 
-107, -63, 43, 85, -75, -9, 58, -68, -122, -68, -73, -48, 
-107, -63, 43, 85, -75, -9, 58, -68, -122, -63, -73, -48, 
-112, -63, 48, 87, -80, -7, 63, -68, -122, -63, -73, -48, 
-102, -53, 48, 78, -75, -2, 63, -68, -117, -63, -73, -43, 
-92, -48, 43, 70, -68, -2, 63, -68, -117, -63, -68, -48, 
-92, -48, 43, 70, -68, -2, 63, -68, -117, -63, -68, -48, 
-97, -48, 48, 73, -73, 0, 68, -63, -117, -68, -68, -48, 
-117, -48, 68, 82, -92, 9, 68, -63, -117, -68, -78, -48, 
-107, -48, 58, 78, -82, 4, 68, -63, -112, -68, -78, -53, 
-107, -43, 63, 75, -85, 9, 68, -63, -112, -68, -82, -53, 
-107, -48, 58, 78, -82, 4, 68, -63, -112, -68, -82, -53, 
-122, -53, 68, 87, -95, 7, 73, -63, -112, -68, -73, -48, 
-122, -53, 68, 87, -95, 7, 73, -63, -112, -63, -68, -48, 
-122, -53, 68, 87, -95, 7, 73, -63, -112, -63, -68, -48, 
-122, -48, 73, 85, -97, 12, 73, -58, -112, -58, -68, -48, 
-122, -48, 73, 85, -97, 12, 78, -48, -102, -58, -68, -48, 
-122, -39, 82, 80, -102, 21, 78, -48, -102, -58, -68, -48, 
-122, -39, 82, 80, -102, 21, 78, -43, -102, -58, -68, -48, 
-126, -43, 82, 85, -104, 19, 78, -43, -97, -58, -68, -48, 
-136, -39, 97, 87, -117, 29, 78, -29, -92, -53, -58, -39, 
-131, -39, 92, 85, -112, 26, 78, -29, -87, -48, -58, -34, 
-131, -34, 97, 82, -114, 31, 78, -24, -87, -43, -58, -34, 
-131, -34, 97, 82, -114, 31, 78, -24, -87, -34, -58, -29, 
-131, -34, 97, 82, -114, 31, 78, -34, -97, -34, -63, -29, 
-126, -29, 97, 78, -112, 34, 78, -29, -92, -34, -58, -34, 
-117, -29, 87, 73, -102, 29, 78, -29, -92, -39, -58, -43, 
-107, -34, 73, 70, -90, 19, 73, -29, -92, -48, -63, -48, 
-107, -24, 82, 65, -95, 29, 82, -19, -82, -39, -53, -39, 
-107, -19, 87, 63, -97, 34, 87, -14, -82, -34, -48, -34, 
-112, -19, 92, 65, -102, 36, 87, -14, -82, -34, -48, -29, 
-122, -19, 102, 70, -112, 41, 87, -9, -82, -34, -48, -29, 
-112, -19, 92, 65, -102, 36, 97, -9, -73, -29, -39, -29, 
-112, -19, 92, 65, -102, 36, 87, -9, -78, -29, -43, -39, 
-97, -9, 87, 53, -92, 39, 82, -9, -82, -29, -53, -39, 
-87, 0, 87, 43, -87, 43, 87, -9, -78, -39, -48, -39, 
-87, 9, 97, 39, -92, 53, 97, 0, -68, -34, -43, -34, 
-87, 9, 97, 39, -92, 53, 97, 0, -68, -29, -39, -29, 
-87, 9, 97, 39, -92, 53, 97, 0, -68, -24, -34, -24, 
-87, 9, 97, 39, -92, 53, 97, 0, -68, -19, -29, -19, 
-87, 19, 107, 34, -97, 63, 117, 14, -53, -14, -29, -9, 
-87, 19, 107, 34, -97, 63, 117, 19, -53, -9, -29, -14, 
-78, 19, 97, 29, -87, 58, 117, 24, -53, -4, -29, -14, 
-78, 29, 107, 24, -92, 68, 117, 24, -53, 0, -29, -14, 
-68, 34, 102, 17, -85, 68, 117, 34, -39, 0, -24, -4, 
-68, 34, 102, 17, -85, 68, 117, 34, -39, 4, -24, -4, 
-58, 34, 92, 12, -75, 63, 117, 34, -34, 14, -19, 0, 
-53, 43, 97, 4, -75, 70, 117, 43, -29, 14, -14, 9, 
-53, 53, 107, 0, -80, 80, 122, 53, -24, 9, -19, 4, 
-53, 63, 117, -4, -85, 90, 126, 53, -19, 14, -9, 9, 
-48, 78, 126, -14, -87, 102, 122, 39, -19, 24, -4, 24, 
-43, 82, 126, -19, -85, 104, 107, 34, -19, 24, 0, 24, 
-29, 97, 126, -34, -78, 112, 92, 19, -19, 34, 9, 29, 
-24, 107, 131, -41, -78, 119, 87, 14, -19, 34, 9, 29, 
-24, 112, 136, -43, -80, 124, 78, 4, -19, 34, 9, 29, 
-24, 117, 141, -46, -82, 129, 78, -4, -24, 34, 9, 34, 
-24, 107, 131, -41, -78, 119, 73, -14, -19, 29, 4, 43, 
-19, 107, 126, -43, -73, 117, 63, -24, -24, 24, 4, 39, 
-19, 107, 126, -43, -73, 117, 39, -34, -29, 19, 4, 39, 
-19, 97, 117, -39, -68, 107, 39, -43, -34, 14, 0, 29, 
-9, 97, 107, -43, -58, 102, 29, -48, -43, 4, 4, 29, 
-4, 102, 107, -48, -56, 104, 19, -58, -48, 0, 4, 34, 
0, 102, 102, -51, -51, 102, 14, -58, -53, -4, 4, 34, 
4, 107, 102, -56, -48, 104, 4, -68, -58, -9, 0, 34, 
0, 92, 92, -46, -46, 92, 0, -68, -73, -9, 0, 24, 
0, 87, 87, -43, -43, 87, 0, -73, -78, -9, -4, 19, 
0, 87, 87, -43, -43, 87, 4, -73, -78, -9, -4, 19, 
-9, 82, 92, -36, -51, 87, 14, -68, -78, -14, -4, 19, 
-9, 82, 92, -36, -51, 87, 9, -68, -73, -14, -4, 29, 
-29, 82, 112, -26, -70, 97, 14, -63, -73, -14, -4, 29, 
-34, 82, 117, -24, -75, 100, 19, -58, -73, -14, -4, 24, 
-39, 73, 112, -17, -75, 92, 19, -58, -78, -14, -9, 19, 
-43, 58, 102, -7, -73, 80, 29, -58, -82, -24, -19, 19, 
-58, 39, 97, 9, -78, 68, 34, -63, -87, -34, -24, 9, 
-63, 29, 92, 17, -78, 61, 39, -68, -97, -39, -39, 0, 
-82, 4, 87, 39, -85, 46, 39, -73, -107, -53, -43, -9, 
-82, 0, 82, 41, -82, 41, 34, -78, -117, -63, -63, -19, 
-87, -4, 82, 46, -85, 39, 34, -82, -122, -63, -63, -24, 
-92, -14, 78, 53, -85, 31, 34, -87, -126, -68, -73, -24, 
-102, -19, 82, 61, -92, 31, 34, -87, -126, -68, -73, -24, 
-107, -29, 78, 68, -92, 24, 24, -97, -136, -78, -73, -34, 
-112, -34, 78, 73, -95, 21, 24, -102, -136, -82, -78, -34, 
-117, -34, 82, 75, -100, 24, 24, -102, -136, -82, -78, -43, 
-122, -39, 82, 80, -102, 21, 24, -102, -141, -87, -78, -48, 
-112, -43, 68, 78, -90, 12, 34, -92, -131, -78, -78, -53, 
-112, -48, 63, 80, -87, 7, 34, -97, -136, -82, -87, -58, 
-117, -53, 63, 85, -90, 4, 34, -97, -136, -82, -87, -58, 
-117, -58, 58, 87, -87, 0, 34, -92, -141, -82, -87, -58, 
-107, -48, 58, 78, -82, 4, 34, -92, -141, -82, -87, -58, 
-112, -48, 63, 80, -87, 7, 39, -92, -141, -82, -87, -58, 
-117, -48, 68, 82, -92, 9, 39, -92, -141, -82, -82, -58, 
-117, -58, 58, 87, -87, 0, 39, -92, -141, -82, -82, -58, 
-122, -53, 68, 87, -95, 7, 39, -87, -151, -92, -87, -53, 
-126, -53, 73, 90, -100, 9, 43, -87, -151, -92, -87, -53, 
-126, -53, 73, 90, -100, 9, 43, -87, -151, -92, -87, -53, 
-122, -48, 73, 85, -97, 12, 43, -87, -151, -92, -87, -58, 
-122, -58, 63, 90, -92, 2, 43, -87, -141, -97, -87, -68, 
-126, -63, 63, 95, -95, 0, 43, -87, -146, -97, -92, -68, 
-131, -68, 63, 100, -97, -2, 48, -87, -146, -97, -92, -68, 
-131, -68, 63, 100, -97, -2, 48, -82, -146, -97, -92, -73, 
-136, -78, 58, 107, -97, -9, 39, -82, -156, -97, -102, -82, 
-136, -78, 58, 107, -97, -9, 39, -82, -156, -97, -102, -82, 
-141, -78, 63, 109, -102, -7, 43, -82, -156, -97, -102, -82, 
-141, -78, 63, 109, -102, -7, 43, -82, -156, -97, -102, -82, 
-141, -78, 63, 109, -102, -7, 53, -82, -156, -97, -102, -78, 
-141, -78, 63, 109, -102, -7, 53, -82, -156, -97, -102, -78, 
-141, -78, 63, 109, -102, -7, 58, -82, -156, -97, -102, -78, 
-141, -82, 58, 112, -100, -12, 58, -78, -156, -92, -97, -78, 
-141, -73, 68, 107, -104, -2, 48, -78, -151, -92, -97, -68, 
-131, -73, 58, 102, -95, -7, 48, -78, -151, -92, -97, -68, 
-131, -73, 58, 102, -95, -7, 43, -78, -151, -92, -97, -68, 
-131, -68, 63, 100, -97, -2, 43, -78, -151, -92, -102, -68, 
-136, -73, 63, 104, -100, -4, 58, -78, -141, -87, -92, -68, 
-141, -78, 63, 109, -102, -7, 58, -78, -141, -87, -92, -68, 
-141, -82, 58, 112, -100, -12, 58, -78, -141, -87, -92, -63, 
-146, -87, 58, 117, -102, -14, 53, -82, -141, -87, -92, -63, 
-146, -87, 58, 117, -102, -14, 53, -82, -141, -87, -82, -63, 
-126, -78, 48, 102, -87, -14, 58, -82, -151, -97, -92, -63, 
-97, -63, 34, 80, -65, -14, 48, -87, -151, -97, -97, -63, 
-102, -73, 29, 87, -65, -21, 48, -87, -151, -97, -97, -68, 
-136, -78, 58, 107, -97, -9, 68, -82, -151, -92, -92, -68, 
-175, -68, 107, 122, -141, 19, 102, -63, -141, -68, -78, -43, 
-224, -48, 175, 136, -200, 63, 141, -19, -117, -34, -63, -19, 
-239, -34, 204, 136, -222, 85, 180, 0, -107, -24, -48, -24, 
-239, -34, 204, 136, -222, 85, 204, 34, -82, -14, -48, -19, 
-224, -24, 200, 124, -212, 87, 234, 92, -48, 39, -29, -4, 
-200, 19, 219, 90, -209, 119, 258, 141, 14, 102, 24, 29, 
-170, 82, 253, 43, -212, 168, 268, 185, 102, 170, 97, 73, 
-126, 146, 273, -9, -200, 209, 278, 204, 165, 239, 165, 122, 
-82, 204, 287, -61, -185, 246, 258, 165, 175, 283, 224, 165, 
-19, 248, 268, -114, -143, 258, 200, 107, 185, 287, 273, 200, 
82, 297, 214, -190, -65, 256, 117, 53, 214, 307, 346, 244, 
209, 351, 141, -280, 34, 246, 14, -19, 258, 346, 409, 287, 
366, 453, 87, -409, 139, 270, -112, -102, 297, 400, 497, 336, 
531, 570, 39, -551, 246, 305, -244, -195, 336, 444, 590, 390, 
732, 683, -48, -707, 390, 317, -458, -336, 361, 448, 673, 448, 
961, 800, -161, -880, 561, 319, -756, -531, 380, 458, 751, 502, 
1229, 907, -322, -1068, 775, 292, -1044, -707, 409, 458, 819, 541, 
1478, 980, -497, -1229, 988, 241, -1263, -819, 434, 429, 839, 536, 
1678, 985, -692, -1332, 1185, 146, -1483, -907, 429, 361, 810, 507, 
1839, 941, -897, -1390, 1368, 21, -1708, -1034, 341, 224, 707, 424, 
1995, 873, -1122, -1434, 1559, -124, -1903, -1176, 200, 24, 546, 312, 
2108, 722, -1385, -1415, 1747, -331, -2039, -1244, 82, -170, 356, 151, 
2156, 561, -1595, -1359, 1876, -517, -2098, -1263, -4, -297, 204, 19, 
2078, 488, -1590, -1283, 1834, -551, -2074, -1327, -97, -380, 117, -24, 
1869, 497, -1371, -1183, 1620, -436, -1961, -1429, -219, -414, 97, 19, 
1629, 448, -1180, -1039, 1405, -366, -1795, -1493, -370, -492, 34, 19, 
1390, 336, -1054, -863, 1222, -358, -1590, -1473, -527, -595, -68, -24, 
1088, 248, -839, -668, 963, -295, -1346, -1356, -614, -619, -141, -39, 
732, 161, -570, -446, 651, -204, -1039, -1146, -619, -575, -180, -29, 
429, 53, -375, -241, 402, -161, -771, -932, -624, -546, -229, -58, 
283, 14, -268, -148, 275, -126, -600, -780, -590, -512, -239, -73, 
229, 29, -200, -129, 214, -85, -473, -600, -453, -390, -180, -53, 
170, 24, -146, -97, 158, -61, -336, -405, -307, -263, -117, -39, 
97, -9, -107, -43, 102, -58, -200, -253, -224, -200, -97, -48, 
48, -29, -78, -9, 63, -53, -102, -151, -170, -151, -87, -58, 
14, -39, -53, 12, 34, -46, -29, -78, -122, -112, -63, -53, 
-4, -43, -39, 24, 17, -41, 0, -39, -112, -82, -58, -63, 
-19, -43, -24, 31, 2, -34, 19, -29, -102, -78, -58, -58, 
-43, -39, 4, 41, -24, -17, 43, -29, -92, -68, -58, -48, 
-53, -43, 9, 48, -31, -17, 43, -39, -92, -68, -58, -43, 
-63, -39, 24, 51, -43, -7, 48, -39, -92, -63, -58, -43, 
-73, -39, 34, 56, -53, -2, 58, -34, -92, -58, -58, -43, 
-87, -43, 43, 65, -65, 0, 68, -29, -92, -58, -58, -43, 
-97, -53, 43, 75, -70, -4, 87, -14, -87, -43, -48, -48, 
-107, -53, 53, 80, -80, 0, 87, -9, -87, -43, -48, -48, 
-112, -53, 58, 82, -85, 2, 97, -9, -82, -43, -48, -53, 
-117, -48, 68, 82, -92, 9, 97, -4, -82, -43, -48, -53, 
-122, -58, 63, 90, -92, 2, 107, 9, -82, -43, -58, -43, 
-131, -58, 73, 95, -102, 7, 107, 14, -82, -39, -58, -43, 
-136, -58, 78, 97, -107, 9, 112, 19, -78, -39, -63, -43, 
-141, -58, 82, 100, -112, 12, 112, 19, -78, -39, -63, -48, 
-141, -48, 92, 95, -117, 21, 122, 9, -73, -24, -53, -48, 
-141, -43, 97, 92, -119, 26, 122, 14, -73, -24, -48, -48, 
-146, -43, 102, 95, -124, 29, 122, 24, -68, -24, -48, -48, 
-151, -43, 107, 97, -129, 31, 126, 29, -68, -19, -48, -48, 
-141, -53, 87, 97, -114, 17, 117, 29, -63, -19, -43, -48, 
-141, -53, 87, 97, -114, 17, 117, 29, -63, -19, -43, -48, 
-136, -48, 87, 92, -112, 19, 117, 24, -63, -19, -43, -48, 
-136, -48, 87, 92, -112, 19, 122, 24, -63, -19, -43, -48, 
-146, -48, 97, 97, -122, 24, 131, 34, -63, -19, -43, -48, 
-146, -48, 97, 97, -122, 24, 131, 39, -63, -14, -39, -48, 
-146, -48, 97, 97, -122, 24, 131, 39, -63, -9, -39, -48, 
-141, -43, 97, 92, -119, 26, 131, 39, -63, -9, -39, -48, 
-126, -43, 82, 85, -104, 19, 126, 39, -58, -19, -39, -48, 
-126, -43, 82, 85, -104, 19, 126, 39, -58, -19, -39, -48, 
-126, -43, 82, 85, -104, 19, 126, 43, -58, -14, -39, -48, 
-131, -43, 87, 87, -109, 21, 131, 43, -53, -14, -34, -48, 
-136, -43, 92, 90, -114, 24, 131, 43, -48, 4, -34, -43, 
-141, -43, 97, 92, -119, 26, 136, 43, -48, 4, -29, -43, 
-146, -43, 102, 95, -124, 29, 136, 43, -48, 4, -29, -43, 
-151, -43, 107, 97, -129, 31, 136, 43, -48, 4, -29, -43, 
-146, -43, 102, 95, -124, 29, 126, 48, -48, 4, -19, -34, 
-146, -43, 102, 95, -124, 29, 122, 39, -48, 4, -19, -34, 
-146, -43, 102, 95, -124, 29, 122, 39, -48, 4, -19, -34, 
-146, -43, 102, 95, -124, 29, 122, 39, -43, 4, -19, -34, 
-136, -34, 102, 85, -119, 34, 131, 39, -34, 14, -9, -24, 
-136, -29, 107, 82, -122, 39, 131, 43, -29, 14, -9, -24, 
-131, -24, 107, 78, -119, 41, 131, 48, -29, 14, -9, -24, 
-131, -24, 107, 78, -119, 41, 131, 48, -29, 14, -9, -24, 
-141, -34, 107, 87, -124, 36, 131, 39, -34, 9, -14, -34, 
-141, -34, 107, 87, -124, 36, 131, 43, -34, 9, -14, -34, 
-141, -39, 102, 90, -122, 31, 131, 43, -34, 9, -14, -34, 
-136, -39, 97, 87, -117, 29, 126, 43, -29, 14, -14, -29, 
-131, -34, 97, 82, -114, 31, 136, 43, -29, 24, -19, -39, 
-126, -29, 97, 78, -112, 34, 141, 53, -24, 24, -19, -39, 
-122, -29, 92, 75, -107, 31, 146, 53, -24, 29, -14, -39, 
-117, -34, 82, 75, -100, 24, 146, 53, -19, 29, -14, -39, 
-126, -34, 92, 80, -109, 29, 131, 53, -19, 19, -9, -39, 
-126, -34, 92, 80, -109, 29, 131, 63, -14, 19, -9, -39, 
-126, -34, 92, 80, -109, 29, 131, 63, -9, 24, -9, -34, 
-126, -29, 97, 78, -112, 34, 131, 73, -9, 24, -9, -34, 
-136, -24, 112, 80, -124, 43, 141, 78, 0, 34, 4, -19, 
-131, -19, 112, 75, -122, 46, 141, 78, 4, 39, 9, -19, 
-131, -14, 117, 73, -124, 51, 146, 78, 4, 39, 9, -19, 
-131, -14, 117, 73, -124, 51, 146, 78, 4, 39, 9, -19, 
-141, -24, 117, 82, -129, 46, 136, 92, 4, 34, 4, -24, 
-136, -19, 117, 78, -126, 48, 136, 92, 4, 34, 0, -24, 
-136, -19, 117, 78, -126, 48, 136, 97, 9, 39, -4, -24, 
-136, -14, 122, 75, -129, 53, 136, 97, 9, 39, -9, -29, 
-126, -14, 112, 70, -119, 48, 146, 92, 9, 48, 4, -19, 
-126, -14, 112, 70, -119, 48, 146, 102, 14, 53, 9, -14, 
-126, -14, 112, 70, -119, 48, 146, 102, 19, 58, 9, -4, 
-117, -9, 107, 63, -112, 48, 146, 102, 19, 58, 9, 0, 
-122, 0, 122, 61, -122, 61, 141, 107, 14, 53, 4, -9, 
-122, 0, 122, 61, -122, 61, 141, 107, 24, 58, 4, -4, 
-112, -9, 102, 61, -107, 46, 141, 117, 24, 58, 4, -4, 
-112, -9, 102, 61, -107, 46, 141, 122, 29, 63, 4, 0, 
-112, 0, 112, 56, -112, 56, 151, 122, 34, 73, 14, 0, 
-107, 0, 107, 53, -107, 53, 151, 126, 39, 73, 24, 4, 
-107, 0, 107, 53, -107, 53, 146, 126, 53, 73, 24, 9, 
-117, 0, 117, 58, -117, 58, 146, 136, 63, 82, 24, 9, 
-117, 14, 131, 51, -124, 73, 146, 136, 63, 92, 34, 19, 
-112, 14, 126, 48, -119, 70, 146, 136, 63, 92, 34, 19, 
