I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 102, 82, -61, -31, 92, 0, -4, 14, -39, 9, 24, 
24, 102, 78, -63, -26, 90, 0, -4, 9, -39, 14, 29, 
29, 97, 68, -63, -19, 82, -9, -9, 9, -39, 14, 29, 
34, 107, 73, -70, -19, 90, -19, -19, 0, -53, 4, 39, 
43, 117, 73, -80, -14, 95, -29, -24, -9, -53, 4, 39, 
48, 117, 68, -82, -9, 92, -34, -29, -9, -48, 4, 39, 
53, 117, 63, -85, -4, 90, -39, -29, -4, -43, 14, 48, 
63, 117, 53, -90, 4, 85, -34, -14, 14, -24, 34, 58, 
68, 117, 48, -92, 9, 82, -34, -14, 14, -24, 34, 58, 
68, 107, 39, -87, 14, 73, -34, -14, 14, -24, 34, 58, 
68, 107, 39, -87, 14, 73, -29, -4, 19, -19, 43, 58, 
73, 92, 19, -82, 26, 56, -24, 0, 19, -14, 43, 78, 
73, 92, 19, -82, 26, 56, -24, 0, 24, -14, 43, 78, 
63, 87, 24, -75, 19, 56, -24, 0, 24, -19, 43, 78, 
58, 68, 9, -63, 24, 39, -19, -4, 14, -29, 34, 73, 
43, 63, 19, -53, 12, 41, -9, -4, 4, -24, 29, 58, 
34, 53, 19, -43, 7, 36, -4, -4, 4, -24, 24, 53, 
24, 48, 24, -36, 0, 36, 0, -4, 9, -24, 24, 48, 
19, 14, -4, -17, 12, 4, 9, -4, 9, -29, 24, 43, 
29, 0, -29, -14, 29, -14, 14, 0, 9, -29, 19, 53, 
24, -4, -29, -9, 26, -17, 14, 0, 4, -34, 14, 48, 
19, -14, -34, -2, 26, -24, 19, 4, 4, -34, 9, 43, 
14, -29, -43, 7, 29, -36, 24, 9, 4, -39, 4, 39, 
9, -19, -29, 4, 19, -24, 9, -4, -4, -53, -4, 24, 
4, -9, -14, 2, 9, -12, 9, -9, -9, -63, -14, 14, 
-9, -9, 0, 9, -4, -4, 4, -14, -19, -68, -24, 4, 
-19, 4, 24, 7, -21, 14, 9, -24, -24, -82, -39, -4, 
-29, -14, 14, 21, -21, 0, 0, -34, -34, -92, -43, -19, 
-29, -29, 0, 29, -14, -14, 0, -34, -39, -92, -43, -19, 
-29, -43, -14, 36, -7, -29, 0, -34, -43, -92, -43, -24, 
-29, -34, -4, 31, -12, -19, 0, -34, -43, -97, -48, -24, 
-24, -48, -24, 36, 0, -36, 4, -29, -29, -87, -48, -19, 
-19, -53, -34, 36, 7, -43, 9, -24, -29, -87, -43, -14, 
-14, -58, -43, 36, 14, -51, 9, -24, -34, -87, -48, -14, 
-9, -58, -48, 34, 19, -53, 14, -19, -34, -92, -43, -9, 
-19, -39, -19, 29, 0, -29, 4, -29, -43, -92, -48, -9, 
-19, -48, -29, 34, 4, -39, 9, -24, -43, -92, -43, -4, 
-19, -48, -29, 34, 4, -39, 9, -24, -43, -87, -43, -4, 
-14, -48, -34, 31, 9, -41, 14, -24, -43, -87, -43, -4, 
-14, -53, -39, 34, 12, -46, 14, -24, -34, -78, -34, 0, 
-14, -58, -43, 36, 14, -51, 9, -24, -34, -78, -39, 0, 
-14, -63, -48, 39, 17, -56, 9, -24, -39, -87, -43, 0, 
-19, -68, -48, 43, 14, -58, 9, -24, -48, -87, -43, -4, 
0, -82, -82, 41, 41, -82, 24, 0, -24, -87, -24, 4, 
-4, -102, -97, 53, 46, -100, 43, 14, -24, -78, -34, 0, 
-4, -87, -82, 46, 39, -85, 39, 9, -48, -102, -53, -14, 
9, -68, -78, 29, 43, -73, 34, 9, -73, -136, -82, -43, 
14, -117, -131, 51, 73, -124, 48, 29, -78, -146, -102, -58, 
0, -180, -180, 90, 90, -180, 58, 48, -68, -146, -92, -48, 
9, -204, -214, 97, 112, -209, 68, 73, -43, -122, -78, -39, 
34, -185, -219, 75, 126, -202, 63, 107, 9, -68, -34, -24, 
73, -131, -204, 29, 139, -168, 34, 156, 87, 9, 29, 14, 
112, -92, -204, -9, 158, -148, 9, 234, 214, 131, 122, 92, 
161, -68, -229, -46, 195, -148, -4, 326, 375, 283, 258, 185, 
229, -4, -234, -112, 231, -119, -14, 424, 512, 429, 375, 263, 
278, 63, -214, -170, 246, -75, -9, 507, 614, 531, 458, 326, 
331, 82, -248, -207, 290, -82, -24, 551, 678, 605, 531, 390, 
405, 97, -307, -251, 356, -104, -73, 492, 678, 668, 614, 463, 
478, 151, -326, -314, 402, -87, -165, 346, 639, 756, 722, 580, 
551, 234, -317, -392, 434, -41, -317, 117, 575, 810, 839, 688, 
610, 366, -244, -488, 427, 61, -483, -151, 483, 844, 936, 795, 
663, 527, -136, -595, 400, 195, -663, -385, 366, 868, 1019, 893, 
717, 644, -73, -680, 395, 285, -814, -551, 278, 907, 1112, 990, 
722, 692, -29, -707, 375, 331, -932, -712, 204, 932, 1176, 1083, 
663, 741, 78, -702, 292, 409, -1034, -927, 19, 834, 1137, 1093, 
492, 717, 224, -605, 134, 470, -1034, -1176, -390, 453, 868, 941, 
268, 595, 326, -431, -29, 461, -956, -1371, -858, -48, 473, 697, 
97, 463, 366, -280, -134, 414, -854, -1385, -1102, -361, 195, 497, 
4, 361, 356, -183, -175, 358, -751, -1268, -1107, -463, 63, 385, 
-58, 273, 331, -107, -195, 302, -692, -1185, -1098, -531, -58, 258, 
-117, 219, 336, -51, -226, 278, -658, -1171, -1127, -619, -195, 107, 
-156, 165, 322, -4, -239, 244, -600, -1083, -1058, -644, -283, 0, 
-175, 102, 278, 36, -226, 190, -497, -946, -951, -619, -312, -58, 
-175, 34, 209, 70, -192, 122, -395, -834, -873, -610, -336, -107, 
-165, 0, 165, 82, -165, 82, -346, -717, -790, -575, -341, -131, 
-136, -4, 131, 70, -134, 63, -322, -610, -697, -522, -312, -122, 
-117, 0, 117, 58, -117, 58, -263, -507, -605, -463, -278, -122, 
-102, -4, 97, 53, -100, 46, -190, -405, -507, -414, -248, -117, 
-87, -24, 63, 56, -75, 19, -122, -326, -424, -361, -209, -92, 
-73, -34, 39, 53, -56, 2, -68, -253, -351, -312, -180, -82, 
-63, -34, 29, 48, -46, -2, -39, -200, -283, -263, -146, -63, 
-48, -24, 24, 36, -36, 0, -39, -165, -224, -214, -122, -43, 
-29, -48, -19, 39, -4, -34, -19, -131, -190, -185, -102, -29, 
-39, -48, -9, 43, -14, -29, -4, -87, -165, -170, -97, -29, 
-39, -14, 24, 26, -31, 4, -14, -78, -146, -165, -92, -29, 
-29, -24, 4, 26, -17, -9, 0, -53, -122, -151, -82, -24, 
-29, -58, -29, 43, 0, -43, 19, -34, -87, -126, -68, -14, 
-39, -87, -48, 63, 4, -68, 29, -19, -73, -117, -73, -19, 
-39, -87, -48, 63, 4, -68, 29, -19, -68, -107, -68, -19, 
-43, -87, -43, 65, 0, -65, 34, -14, -68, -107, -63, -19, 
-43, -87, -43, 65, 0, -65, 39, -4, -63, -97, -63, -19, 
-39, -82, -43, 61, 2, -63, 39, 0, -73, -107, -63, -29, 
-39, -82, -43, 61, 2, -63, 43, 4, -63, -107, -73, -29, 
-39, -78, -39, 58, 0, -58, 43, 9, -58, -107, -73, -34, 
-39, -73, -34, 56, -2, -53, 43, 9, -58, -107, -68, -34, 
-24, -58, -34, 41, 4, -46, 43, 0, -53, -117, -78, -39, 
-24, -43, -19, 34, -2, -31, 39, 0, -48, -107, -78, -39, 
-29, -39, -9, 34, -9, -24, 39, 0, -48, -107, -78, -34, 
-29, -43, -14, 36, -7, -29, 39, 0, -43, -107, -68, -34, 
-24, -63, -39, 43, 7, -51, 48, 14, -24, -92, -53, -19, 
-19, -78, -58, 48, 19, -68, 53, 24, -19, -82, -53, -14, 
-19, -87, -68, 53, 24, -78, 63, 34, -14, -78, -48, -9, 
-19, -117, -97, 68, 39, -107, 68, 39, -4, -73, -39, -4, 
-24, -117, -92, 70, 34, -104, 58, 24, -14, -73, -43, -9, 
-24, -92, -68, 58, 21, -80, 53, 24, -19, -78, -48, -19, 
-24, -82, -58, 53, 17, -70, 53, 24, -19, -82, -53, -24, 
-24, -73, -48, 48, 12, -61, 58, 24, -4, -87, -58, -29, 
-34, -63, -29, 48, -2, -46, 58, 24, -14, -87, -68, -34, 
-29, -68, -39, 48, 4, -53, 48, 24, -19, -87, -68, -34, 
-29, -68, -39, 48, 4, -53, 48, 24, -19, -87, -68, -34, 
-29, -73, -43, 51, 7, -58, 53, 24, -14, -87, -63, -34, 
-19, -73, -53, 46, 17, -63, 53, 19, -14, -87, -53, -34, 
-19, -73, -53, 46, 17, -63, 53, 29, -14, -78, -48, -29, 
-19, -68, -48, 43, 14, -58, 53, 29, -14, -78, -48, -29, 
-19, -68, -48, 43, 14, -58, 53, 29, -14, -82, -48, -29, 
-29, -82, -53, 56, 12, -68, 68, 39, 0, -73, -43, -19, 
-29, -82, -53, 56, 12, -68, 68, 39, 0, -73, -48, -19, 
-29, -87, -58, 58, 14, -73, 68, 39, 0, -73, -48, -19, 
-29, -97, -68, 63, 19, -82, 68, 43, 4, -68, -43, -14, 
-34, -102, -68, 68, 17, -85, 68, 48, -4, -78, -53, -14, 
-34, -92, -58, 63, 12, -75, 68, 48, -9, -78, -53, -19, 
-34, -82, -48, 58, 7, -65, 63, 43, -14, -78, -63, -24, 
-34, -73, -39, 53, 2, -56, 63, 43, -14, -82, -63, -29, 
-24, -73, -48, 48, 12, -61, 53, 43, -14, -82, -53, -19, 
-29, -73, -43, 51, 7, -58, 58, 43, -9, -82, -48, -14, 
-29, -82, -53, 56, 12, -68, 58, 43, -4, -82, -48, -14, 
-24, -82, -58, 53, 17, -70, 53, 48, -4, -78, -48, -9, 
-29, -63, -34, 46, 2, -48, 53, 58, -4, -63, -43, -19, 
-29, -63, -34, 46, 2, -48, 53, 58, 0, -63, -43, -19, 
-29, -63, -34, 46, 2, -48, 58, 63, 0, -63, -43, -19, 
-29, -73, -43, 51, 7, -58, 58, 63, 0, -63, -43, -19, 
-24, -82, -58, 53, 17, -70, 58, 53, -4, -63, -43, -29, 
-24, -78, -53, 51, 14, -65, 53, 53, -4, -63, -43, -34, 
-24, -73, -48, 48, 12, -61, 53, 53, -4, -68, -43, -34, 
-24, -73, -48, 48, 12, -61, 53, 58, -4, -68, -43, -34, 
-34, -68, -34, 51, 0, -51, 63, 58, -4, -68, -43, -34, 
-34, -68, -34, 51, 0, -51, 63, 58, 4, -68, -48, -34, 
-34, -68, -34, 51, 0, -51, 63, 63, 4, -68, -53, -34, 
-34, -68, -34, 51, 0, -51, 63, 63, 4, -68, -58, -34, 
-29, -73, -43, 51, 7, -58, 63, 78, 14, -58, -48, -24, 
-29, -78, -48, 53, 9, -63, 68, 78, 14, -58, -43, -24, 
-29, -82, -53, 56, 12, -68, 68, 78, 14, -58, -39, -24, 
-29, -87, -58, 58, 14, -73, 63, 78, 14, -58, -34, -24, 
-19, -87, -68, 53, 24, -78, 63, 68, 9, -63, -34, -14, 
-19, -87, -68, 53, 24, -78, 63, 68, 9, -63, -29, -14, 
-19, -73, -53, 46, 17, -63, 63, 68, 9, -63, -29, -14, 
-19, -73, -53, 46, 17, -63, 63, 73, 9, -63, -29, -9, 
-19, -63, -43, 41, 12, -53, 58, 73, 9, -73, -34, -14, 
-19, -63, -43, 41, 12, -53, 58, 73, 9, -73, -39, -19, 
-24, -39, -14, 31, -4, -26, 58, 73, 9, -78, -43, -24, 
-24, -29, -4, 26, -9, -17, 58, 78, 9, -78, -48, -29, 
-24, -43, -19, 34, -2, -31, 58, 87, 19, -68, -48, -29, 
-19, -43, -24, 31, 2, -34, 58, 87, 19, -68, -48, -24, 
-19, -39, -19, 29, 0, -29, 58, 92, 24, -63, -48, -24, 
-14, -24, -9, 19, -2, -17, 58, 92, 29, -63, -43, -24, 
-4, -24, -19, 14, 7, -21, 58, 82, 29, -53, -34, -14, 
-4, -24, -19, 14, 7, -21, 58, 82, 29, -53, -34, -14, 
-4, -24, -19, 14, 7, -21, 58, 92, 34, -48, -34, -14, 
-4, -29, -24, 17, 9, -26, 58, 92, 34, -48, -34, -14, 
-14, -29, -14, 21, 0, -21, 68, 102, 34, -53, -34, -14, 
-14, -29, -14, 21, 0, -21, 68, 102, 34, -53, -34, -14, 
-14, -29, -14, 21, 0, -21, 68, 112, 34, -48, -29, -14, 
-14, -29, -14, 21, 0, -21, 68, 112, 39, -48, -29, -9, 
-14, -34, -19, 24, 2, -26, 58, 117, 43, -48, -29, -9, 
-14, -34, -19, 24, 2, -26, 58, 122, 43, -48, -29, -9, 
-14, -24, -9, 19, -2, -17, 58, 122, 48, -48, -24, -9, 
-9, -19, -9, 14, 0, -14, 63, 122, 48, -48, -24, -9, 
-9, -29, -19, 19, 4, -24, 63, 126, 39, -53, -39, -9, 
-14, -29, -14, 21, 0, -21, 63, 131, 39, -48, -39, -9, 
-14, -24, -9, 19, -2, -17, 63, 131, 43, -48, -43, -9, 
-14, -14, 0, 14, -7, -7, 63, 136, 43, -58, -43, -9, 
-24, -24, 0, 24, -12, -12, 63, 141, 53, -53, -34, -4, 
-24, -29, -4, 26, -9, -17, 63, 146, 53, -48, -24, -4, 
-24, -43, -19, 34, -2, -31, 68, 161, 53, -43, -24, 4, 
-24, -43, -19, 34, -2, -31, 68, 161, 53, -39, -24, 4, 
-19, -19, 0, 19, -9, -9, 68, 151, 53, -43, -34, -4, 
-19, -19, 0, 19, -9, -9, 68, 156, 48, -48, -34, -4, 
-19, 0, 19, 9, -19, 9, 68, 161, 48, -53, -39, -4, 
-19, -9, 9, 14, -14, 0, 68, 165, 48, -58, -39, -4, 
-9, -24, -14, 17, 2, -19, 78, 175, 53, -43, -19, 9, 
-9, -24, -14, 17, 2, -19, 82, 175, 58, -43, -14, 14, 
-4, -24, -19, 14, 7, -21, 82, 185, 63, -43, -9, 14, 
-4, -24, -19, 14, 7, -21, 82, 190, 68, -43, -4, 19, 
-9, -14, -4, 12, -2, -9, 82, 195, 78, -34, -14, 19, 
-9, -19, -9, 14, 0, -14, 82, 195, 78, -39, -14, 19, 
-9, -19, -9, 14, 0, -14, 82, 214, 78, -39, -14, 19, 
-9, -9, 0, 9, -4, -4, 82, 200, 78, -39, -14, 19, 
4, 29, 24, -17, -9, 26, 73, 204, 73, -53, -19, 14, 
4, 53, 48, -29, -21, 51, 73, 200, 63, -63, -29, 9, 
4, 53, 48, -29, -21, 51, 68, 200, 58, -68, -34, 4, 
4, 78, 73, -41, -34, 75, 68, 195, 58, -73, -39, 9, 
-9, 68, 78, -29, -43, 73, 73, 209, 48, -73, -29, 0, 
-9, 58, 68, -24, -39, 63, 78, 209, 48, -73, -29, 0, 
-9, 43, 53, -17, -31, 48, 78, 209, 43, -73, -29, 0, 
-9, 34, 43, -12, -26, 39, 78, 219, 39, -68, -29, -4, 
-19, 43, 63, -12, -41, 53, 73, 214, 48, -78, -39, -4, 
-19, 43, 63, -12, -41, 53, 73, 214, 43, -78, -39, -4, 
-19, 48, 68, -14, -43, 58, 68, 214, 43, -82, -39, -4, 
-9, 63, 73, -26, -41, 68, 68, 214, 39, -87, -43, -9, 
-9, 48, 58, -19, -34, 53, 73, 214, 43, -78, -43, -4, 
-9, 24, 34, -7, -21, 29, 78, 219, 43, -78, -39, 4, 
-9, 19, 29, -4, -19, 24, 82, 224, 43, -78, -29, 9, 
-9, 34, 43, -12, -26, 39, 87, 229, 34, -82, -24, 14, 
0, 19, 19, -9, -9, 19, 92, 234, 29, -78, -14, 24, 
0, -4, -4, 2, 2, -4, 102, 239, 34, -78, -14, 24, 
-4, 0, 4, 2, -4, 2, 107, 244, 39, -87, -19, 24, 
-4, 0, 4, 2, -4, 2, 102, 248, 34, -87, -29, 19, 
-4, 29, 34, -12, -19, 31, 92, 224, 19, -97, -39, 4, 
0, 48, 48, -24, -24, 48, 82, 214, 4, -112, -48, 0, 
0, 68, 68, -34, -34, 68, 68, 200, -9, -122, -58, -4, 
0, 82, 82, -41, -41, 82, 58, 190, -24, -131, -68, -9, 
-9, 92, 102, -41, -56, 97, 68, 175, -29, -146, -68, -4, 
-14, 92, 107, -39, -61, 100, 68, 170, -34, -151, -73, -4, 
-14, 102, 117, -43, -65, 109, 63, 170, -43, -151, -73, -4, 
-14, 102, 117, -43, -65, 109, 63, 170, -43, -151, -68, -4, 
-14, 87, 102, -36, -58, 95, 63, 161, -43, -141, -68, 0, 
-14, 92, 107, -39, -61, 100, 58, 156, -48, -141, -68, 0, 
-14, 87, 102, -36, -58, 95, 53, 161, -58, -141, -63, 9, 
-14, 82, 97, -34, -56, 90, 48, 161, -68, -146, -63, 9, 
-14, 73, 87, -29, -51, 80, 53, 146, -58, -136, -58, 19, 
-14, 82, 97, -34, -56, 90, 48, 141, -58, -136, -53, 19, 
-14, 82, 97, -34, -56, 90, 48, 136, -68, -136, -48, 19, 
-14, 78, 92, -31, -53, 85, 48, 131, -68, -136, -34, 29, 
-4, 78, 82, -36, -43, 80, 48, 141, -58, -122, -34, 24, 
-4, 73, 78, -34, -41, 75, 48, 136, -58, -117, -29, 34, 
-4, 73, 78, -34, -41, 75, 34, 117, -58, -112, -24, 34, 
0, 68, 68, -34, -34, 68, 29, 112, -58, -102, -14, 34, 
0, 58, 58, -29, -29, 58, 39, 122, -58, -107, -9, 48, 
4, 97, 92, -51, -43, 95, 24, 107, -58, -107, -9, 48, 
4, 87, 82, -46, -39, 85, 24, 97, -68, -97, -9, 48, 
4, 63, 58, -34, -26, 61, 24, 97, -58, -92, 4, 58, 
9, 63, 53, -36, -21, 58, 14, 82, -63, -92, -4, 58, 
9, 78, 68, -43, -29, 73, 14, 73, -63, -92, -4, 58, 
14, 68, 53, -41, -19, 61, 14, 68, -63, -97, -4, 58, 
14, 53, 39, -34, -12, 46, 9, 68, -63, -102, -4, 58, 
4, 63, 58, -34, -26, 61, 9, 63, -63, -92, -4, 53, 
14, 58, 43, -36, -14, 51, 9, 53, -63, -92, -4, 48, 
14, 58, 43, -36, -14, 51, 9, 48, -53, -92, 0, 43, 
14, 48, 34, -31, -9, 41, 9, 43, -53, -87, 0, 39, 
19, 58, 39, -39, -9, 48, 0, 29, -43, -82, 9, 39, 
19, 53, 34, -36, -7, 43, 0, 29, -39, -68, 9, 43, 
19, 48, 29, -34, -4, 39, 0, 29, -39, -63, 9, 48, 
19, 48, 29, -34, -4, 39, 0, 29, -39, -58, 9, 53, 
19, 39, 19, -29, 0, 29, 4, 34, -29, -43, 19, 58, 
19, 19, 0, -19, 9, 9, 4, 34, -19, -29, 19, 58, 
19, 14, -4, -17, 12, 4, 4, 39, -19, -29, 19, 58, 
19, 4, -14, -12, 17, -4, 4, 39, -19, -29, 19, 58, 
19, 43, 24, -31, -2, 34, 4, 14, -24, -43, 19, 39, 
19, 34, 14, -26, 2, 24, 9, 24, -19, -39, 19, 39, 
19, 24, 4, -21, 7, 14, 9, 24, -9, -39, 14, 43, 
14, 29, 14, -21, 0, 21, 9, 24, -14, -43, 0, 43, 
14, 43, 29, -29, -7, 36, 14, 14, -19, -43, 0, 43, 
14, 43, 29, -29, -7, 36, 14, 14, -19, -43, 4, 39, 
14, 24, 9, -19, 2, 17, 19, 14, -14, -43, 9, 39, 
14, -4, -19, -4, 17, -12, 19, 14, -9, -43, 14, 43, 
9, 4, -4, -7, 7, 0, 9, 24, -14, -29, 14, 34, 
9, 4, -4, -7, 7, 0, 14, 24, -9, -29, 14, 29, 
9, 0, -9, -4, 9, -4, 19, 29, -9, -29, 14, 29, 
9, -14, -24, 2, 17, -19, 24, 29, -9, -29, 14, 29, 
4, -14, -19, 4, 12, -17, 34, 24, -9, -29, 4, 19, 
4, -14, -19, 4, 12, -17, 34, 24, -9, -29, 4, 19, 
4, -4, -9, 0, 7, -7, 34, 24, 0, -29, 4, 14, 
4, -4, -9, 0, 7, -7, 34, 24, 0, -29, 0, 14, 
4, -19, -24, 7, 14, -21, 29, 29, -9, -29, 0, 9, 
0, -24, -24, 12, 12, -24, 29, 29, -14, -34, 0, 9, 
-9, -19, -9, 14, 0, -14, 29, 24, -14, -39, -9, 4, 
-14, -4, 9, 9, -12, 2, 29, 14, -19, -58, -9, 4, 
-14, -14, 0, 14, -7, -7, 24, 24, -9, -53, 0, 14, 
-9, -9, 0, 9, -4, -4, 24, 24, -9, -43, -4, 14, 
-4, -4, 0, 4, -2, -2, 24, 24, -9, -39, -4, 9, 
0, 9, 9, -4, -4, 9, 24, 24, -9, -39, -4, 4, 
0, -4, -4, 2, 2, -4, 34, 34, -4, -39, 0, 14, 
0, -14, -14, 7, 7, -14, 34, 34, -4, -39, 0, 14, 
0, -24, -24, 12, 12, -24, 43, 34, 4, -29, 0, 14, 
0, -39, -39, 19, 19, -39, 48, 43, 4, -14, 4, 24, 
-9, -39, -29, 24, 9, -34, 48, 34, 0, -29, 0, 19, 
-9, -34, -24, 21, 7, -29, 43, 34, 9, -39, -4, 14, 
-9, -34, -24, 21, 7, -29, 39, 29, -9, -53, -9, 4, 
-9, -29, -19, 19, 4, -24, 29, 19, -14, -58, -19, 0, 
0, -14, -14, 7, 7, -14, 24, 24, -14, -63, -19, -9, 
-4, 4, 9, 0, -7, 7, 24, 14, -24, -63, -24, -9, 
-4, 19, 24, -7, -14, 21, 19, 14, -29, -68, -34, -29, 
-4, 24, 29, -9, -17, 26, 19, 14, -29, -68, -19, -19, 
0, 4, 4, -2, -2, 4, 34, 19, -19, -58, -9, -14, 
0, 4, 4, -2, -2, 4, 34, 19, -19, -53, -9, -9, 
0, -9, -9, 4, 4, -9, 34, 24, -14, -48, -9, 0, 
0, -9, -9, 4, 4, -9, 39, 24, -9, -48, -4, 4, 
0, -14, -14, 7, 7, -14, 29, 24, -14, -39, -4, 4, 
0, -19, -19, 9, 9, -19, 29, 24, -9, -39, -4, 4, 
0, -19, -19, 9, 9, -19, 29, 24, -9, -48, -4, 4, 
-4, -14, -9, 9, 2, -12, 24, 24, -24, -53, -4, 4, 
-4, -14, -9, 9, 2, -12, 24, 19, -19, -53, -4, -4, 
0, -9, -9, 4, 4, -9, 24, 19, -24, -58, -4, -4, 
0, -4, -4, 2, 2, -4, 24, 19, -24, -58, -4, 0, 
0, 0, 0, 0, 0, 0, 19, 14, -24, -58, -9, 0, 
0, 9, 9, -4, -4, 9, 19, 14, -24, -58, -9, 0, 
0, 0, 0, 0, 0, 0, 24, 14, -24, -58, -9, 0, 
0, -19, -19, 9, 9, -19, 24, 19, -14, -58, -9, 0, 
0, -19, -19, 9, 9, -19, 24, 19, -14, -58, -4, 4, 
0, -14, -14, 7, 7, -14, 24, 9, -9, -53, -9, 0, 
4, -14, -19, 4, 12, -17, 24, 19, -14, -53, -14, 0, 
4, 0, -4, -2, 4, -2, 24, 9, -24, -58, -19, -4, 
0, 0, 0, 0, 0, 0, 24, 4, -34, -63, -24, -4, 
0, -9, -9, 4, 4, -9, 34, 9, -29, -53, -9, -4, 
0, -24, -24, 12, 12, -24, 34, 14, -24, -43, -9, 0, 
4, -24, -29, 9, 17, -26, 29, 19, -19, -43, -9, 0, 
4, -24, -29, 9, 17, -26, 29, 24, -14, -43, -9, 0, 
-4, -19, -14, 12, 4, -17, 29, 14, -19, -53, -9, -4, 
-9, -14, -4, 12, -2, -9, 24, 14, -24, -53, -14, -9, 
-9, -14, -4, 12, -2, -9, 24, 14, -29, -58, -14, -9, 
-9, -19, -9, 14, 0, -14, 24, 14, -34, -58, -14, -4, 
-9, -29, -19, 19, 4, -24, 29, 19, -34, -58, -14, -9, 
-19, -34, -14, 26, -2, -24, 29, 19, -29, -58, -14, -9, 
-9, -39, -29, 24, 9, -34, 29, 14, -29, -58, -14, -9, 
-9, -39, -29, 24, 9, -34, 29, 14, -29, -58, -14, -14, 
-4, -19, -14, 12, 4, -17, 14, 14, -34, -48, -9, -4, 
-4, -4, 0, 4, -2, -2, 14, 9, -34, -53, -9, -4, 
-4, -24, -19, 14, 7, -21, 19, 9, -29, -53, -4, -9, 
-4, -19, -14, 12, 4, -17, 19, 9, -24, -48, -4, -9, 
-4, -19, -14, 12, 4, -17, 29, 0, -19, -48, -14, -9, 
-4, -19, -14, 12, 4, -17, 29, 0, -14, -48, -9, 0, 
0, -19, -19, 9, 9, -19, 29, 4, -14, -48, -9, 0, 
0, -24, -24, 12, 12, -24, 29, 4, -19, -48, -9, 0, 
-9, -19, -9, 14, 0, -14, 19, 0, -29, -39, -9, -9, 
-9, -19, -9, 14, 0, -14, 19, 0, -39, -43, -9, -14, 
-9, -19, -9, 14, 0, -14, 19, 4, -29, -43, -9, -14, 
-9, -34, -24, 21, 7, -29, 19, 4, -14, -43, -9, -9, 
-4, -48, -43, 26, 19, -46, 29, 29, 0, -34, 0, 0, 
0, -48, -48, 24, 24, -48, 29, 19, 0, -34, 0, 4, 
4, -29, -34, 12, 19, -31, 14, 9, -14, -43, -9, 0, 
9, -19, -29, 4, 19, -24, 14, 0, -34, -43, -19, 0, 
0, -14, -14, 7, 7, -14, 14, -9, -43, -53, -19, -4, 
0, -9, -9, 4, 4, -9, 9, -4, -39, -53, -19, -9, 
0, -4, -4, 2, 2, -4, 9, -4, -39, -58, -19, -14, 
0, -4, -4, 2, 2, -4, 9, -14, -39, -63, -19, -19, 
-9, -24, -14, 17, 2, -19, 19, -14, -34, -53, -19, -19, 
-9, -24, -14, 17, 2, -19, 19, -4, -34, -58, -14, -14, 
-9, -29, -19, 19, 4, -24, 24, -4, -34, -58, -14, -14, 
-9, -39, -29, 24, 9, -34, 29, -4, -19, -58, -14, -9, 
-14, -29, -14, 21, 0, -21, 19, -4, -29, -48, -19, -9, 
-14, -19, -4, 17, -4, -12, 14, -9, -34, -48, -19, -14, 
-19, -29, -9, 24, -4, -19, 14, -9, -34, -48, -19, -14, 
-19, -29, -9, 24, -4, -19, 14, -4, -19, -48, -14, -14, 
-9, -48, -39, 29, 14, -43, 24, 4, -9, -39, -4, -4, 
-14, -48, -34, 31, 9, -41, 24, 4, -24, -43, -4, -4, 
-14, -48, -34, 31, 9, -41, 29, 0, -24, -43, -4, 0, 
-14, -48, -34, 31, 9, -41, 29, 0, -24, -43, -4, 0, 
-9, -34, -24, 21, 7, -29, 24, 0, -14, -48, -9, -9, 
-4, -19, -14, 12, 4, -17, 19, -4, -19, -53, -14, -9, 
0, -4, -4, 2, 2, -4, 9, -14, -29, -63, -14, -9, 
9, 14, 4, -12, 2, 9, 4, -19, -48, -73, -19, -14, 
0, 4, 4, -2, -2, 4, 4, -14, -43, -68, -9, -4, 
0, -4, -4, 2, 2, -4, 9, -14, -39, -63, -14, -4, 
0, -4, -4, 2, 2, -4, 14, -9, -34, -58, -14, -4, 
0, -14, -14, 7, 7, -14, 19, -4, -39, -53, -14, -9, 
-9, -24, -14, 17, 2, -19, 9, -14, -39, -58, -14, -19, 
-14, -34, -19, 24, 2, -26, 9, -9, -39, -58, -14, -19, 
-19, -43, -24, 31, 2, -34, 14, -4, -34, -58, -14, -19, 
-24, -43, -19, 34, -2, -31, 14, -4, -14, -58, -9, -19, 
-14, -39, -24, 26, 4, -31, 24, -4, -14, -53, -9, -14, 
-9, -24, -14, 17, 2, -19, 19, -14, -29, -53, -14, -14, 
-9, -24, -14, 17, 2, -19, 19, -14, -34, -48, -14, -14, 
-9, -34, -24, 21, 7, -29, 19, -14, -34, -43, -14, -14, 
-9, -24, -14, 17, 2, -19, 19, -14, -43, -53, -14, -14, 
-9, -24, -14, 17, 2, -19, 19, -14, -34, -53, -14, -14, 
-9, -24, -14, 17, 2, -19, 19, -14, -34, -53, -14, -14, 
-9, -9, 0, 9, -4, -4, 19, -14, -34, -53, -14, -14, 
-9, -14, -4, 12, -2, -9, 29, -14, -34, -53, -24, -4, 
-9, -29, -19, 19, 4, -24, 29, -9, -29, -43, -24, -9, 
-9, -48, -39, 29, 14, -43, 29, -9, -19, -43, -24, -9, 
